ANIO;TEMPORADA;OBRA;OBRA_OBSERVACION;ASISTENTES;FECHA;HORA;OBSERVACIONES_FECHA
2013;BALLET;"CUARTO TITULO "" DON QUIJOTE""";DON QUIJOTE;1630;05/09/2013; 20:30 hs;
2013;BALLET;"CUARTO TITULO "" DON QUIJOTE""";CANCELADA;;2013;S/D;
2013;BALLET;"CUARTO TITULO "" DON QUIJOTE""";DON QUIJOTE (BANCO CIUDAD);2623;07/09/2013; 20:30 hs;
2013;BALLET;"CUARTO TITULO "" DON QUIJOTE""";DON QUIJOTE;2221;08/09/2013; 17:00 hs;
2013;BALLET;"QUINTO TITULO ""GALA INTERNACIONAL""";GALA INTERNACIONAL DE BALLET;1820;11/09/2013; 20:30 hs;
2013;BALLET;"QUINTO TITULO ""GALA INTERNACIONAL""";BALLET NACIONAL DE URUGUAY;2280;08/10/2013; 20:30 hs;
2013;BALLET;"SEXTO TITULO "" LA CENICIENTA""";LA CENICIENTA;2299;10/11/2013; 17:00 hs;AV 
2013;BALLET;"SEXTO TITULO "" LA CENICIENTA""";LA CENICIENTA;2069;12/11/2013; 20:30 hs;AN 
2013;BALLET;"SEXTO TITULO "" LA CENICIENTA""";LA CENICIENTA;1706;13/11/2013; 20:30 hs;
2013;BALLET;"SEXTO TITULO "" LA CENICIENTA""";LA CENICIENTA;1930;14/11/2013; 20:30 hs;
2013;BALLET;"SEXTO TITULO "" LA CENICIENTA""";LA CENICIENTA;2198;15/11/2013; 20:30 hs;
2013;BALLET;"SEXTO TITULO "" LA CENICIENTA""";LA CENICIENTA;1676;09/11/2013; 20:30 hs;
2013;BALLET;"SEXTO TITULO "" LA CENICIENTA""";CANCELADA;;2013;S/D;
2013;BALLET;"SEPTIMO TITULO "" EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2470;17/12/2013; 20:30 hs;AN 
2013;BALLET;"SEPTIMO TITULO "" EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2159;18/12/2013; 20:30 hs;
2013;BALLET;"SEPTIMO TITULO "" EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2227;19/12/2013; 20:30 hs;
2013;BALLET;"SEPTIMO TITULO "" EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2191;20/12/2013; 20:30 hs;
2013;BALLET;"SEPTIMO TITULO "" EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2372;21/12/2013; 20:30 hs;
2013;BALLET;"SEPTIMO TITULO "" EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2484;22/12/2013; 17:00 hs;AV 
2013;BALLET;"SEPTIMO TITULO "" EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2504;26/12/2013; 20:30 hs;
2013;BALLET;"SEPTIMO TITULO "" EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2570;27/12/2013; 20:30 hs;
2013;BALLET;"SEPTIMO TITULO "" EL LAGO DE LOS CISNES""";EL LAGO DE LOS CISNES;2617;28/12/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO1 ;CONCIERTO 1: DE RUSIA CON AMOR;2380;07/03/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO2;CONCIERTO 2: NOSTALGIAS DEL ESTE (REPROGRAMADA);2176;05/04/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO3;CONCIERTO 3: ACORDES SUBLIMES;2444;18/04/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO4;CONCIERTO 4: MATICES Y COLORES;2044;25/04/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO5;CONCIERTO 5: PRIMAVERA EN OTONIO;2099;02/05/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO6;CONCIERTO 6: RITUALES ETERNOS;2632;16/05/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO7;CONCIERTO 7: HOMENAJE A WAGNER;2646;23/05/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO8;CONCIERTO 8: GRACIAS REVELADAS;2418;30/05/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO9;CONCIERTO 9: GOZOS MEDITERRINEOS;2551;25/07/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO10;CONCIERTO 10: EPOPEYA SONORA;2339;01/08/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO11;CONCIERTO 11: POPULAR Y BRILLANTE;2626;15/08/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO12;CONCIERTO 12: HOMENAJE A VERDI;2387;22/08/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO13;CONCIERTO 13: FOLKLORES SUBLIMADOS;1939;12/09/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO14;CONCIERTO 14: ESPLENDOR LATINOAMERICANO;2279;19/09/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO15;CONCIERTO 15: PLACERES DEL ALMA;2219;26/09/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO16;CONCIERTO 16: TRIBUTO A LA MUSICA;2089;03/10/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO17;CONCIERTO 17: SONES EN MOVIMIENTO;2256;10/10/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO18;CONCIERTO 18: HONDURAS EXPRESIVAS;2273;24/10/2013; 20:30 hs;
2013;OFBA;ABONO OFBA NRO19;CONCIERTO 19: ORQUESTA FILARMONICA DE BUENOS AIRES;2251;31/10/2013; 20:30 hs;
2013;OFBA;;OFBA USINA DEL ARTE;1000;12/04/2013; 20:00 hs;
2013;OFBA;;OFBA USINA DEL ARTE;1000;13/07/2013; 20:00 hs;
2013;OFBA;;OFBA USINA DEL ARTE;1000;20/07/2013; 20:00 hs;
2013;OFBA;;OFBA TEATRO CIRCULO DE ROSARIO;1400;13/08/2013; 21:00 hs;
2013;OFBA;;OFBA USINA DEL ARTE;1000;31/08/2013; 20:00 hs;
2013;OFBA;;OFBA USINA DEL ARTE;1000;18/10/2013; 20:00 hs;
2013;OFBA;;OFBA USINA DEL ARTE;1028;28/11/2013; 20:00 hs;
2013;CONCIERTOS EXTRAORDINARIOS;" GUST(AV)O DUDAMEI  Y LA ORQ SINFONICA ""SIMON BOLIVAR""";ORQUESTA SIMON BOLIVAR - MÂ° DUDAMEL;2621;03/04/2013; 20:30 hs;
2013;CONCIERTOS EXTRAORDINARIOS;ZUBIN MEHTA Y LA ORQ. FILARMONICA DE ISRAEL;ORQ. FILARMONICA DE ISRAEL - MÂ° MEHTA (EATC);2601;24/08/2013; 20:30 hs;
2013;CONCIERTOS EXTRAORDINARIOS;ZUBIN MEHTA Y LA ORQ. FILARMONICA DE ISRAEL;ORQ. FILARMONICA DE ISRAEL - MÂ° MEHTA (MC) PUENTE ALSINA SIN BOURDEREAUX;;25/08/2013; 11:00 hs;
2013;CONCIERTOS EXTRAORDINARIOS;ZUBIN MEHTA Y LA ORQ. FILARMONICA DE ISRAEL;ORQ. FILARMONICA DE ISRAEL - MÂ° MEHTA (ASOCIACIONES ISRAELITAS);2654;26/08/2013; 20:30 hs;
2013;CONCIERTOS EXTRAORDINARIOS;ZUBIN MEHTA Y LA ORQ. FILARMONICA DE ISRAEL;ORQ. FILARMONICA DE ISRAEL - MÂ° MEHTA (EATC);2645;27/08/2013; 20:30 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;CAMERATA BARILOCHE;CAMERATA BARILOCHE;2654;10/03/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;TRIO LUMINAR;TRIO LUMINAR;2630;31/03/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;DUO OLEG PISHENIN;DUO OLEG PISHENIN;2487;07/04/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;QUINTETO FILARMONICO;QUINTETO FILARMONICO;2630;28/04/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;CUARTETO PETRUS;CUARTETO PETRUS;2630;05/05/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;OPUS TRIO;OPUS TRIO;2606;26/05/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;ENSAMBLE INSTRUMENTAL DE BUENOS AIRES;ENSAMBLE INSTRUMENTAL DE BS AS. FUNCION ESPECIAL PARA TAXISTAS;2606;02/06/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;IN CRESCENDO CUARTETO DE GUITARRAS;IN CRESCENDO CUARTETO DE GUITARRAS;2606;23/06/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;ANGEL FRETTE Y ENSAMBLE DE PERCUSION;ANGEL FRETTE Y ENSAMBLE DE PERCUSION;2654;21/07/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;JOSE ARAUJO Y FERNANDA MORELLO;RECITAL ARAUJO-MORELLO;2606;04/08/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;ORQ. ACADEMICA DEL ISA DEL EATC;ORQUESTA ACADEMICA DEL ISA;2630;18/08/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;CORO DE NINIOS DEL TEATRO COLON;CORO DE NINIOS DEL TEATRO COLON;2606;08/09/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;JORGE DE LA VEGA, MARIANO REY Y(FE)RNANDO PEREZ;JORGE DE LA VEGA, MARIANO REY Y FERNANDO PEREZ;2606;29/09/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;CHANGO SPASIUK;CHANGO SPASIUK, SEXTETO;2664;06/10/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;ERNESTO JODOS CUARTETO;ERNESTO JODOS TRIO;2630;13/10/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;VIOLONCHELOS ARGENTINOS;VIOLONCHELOS ARGENTINOS;2606;03/11/2013; 11:00 hs;
2013;CICLO DE INTERPRETES ARGENTINOS;ESTUDIO CORAL DE BS AS;ESTUDIO CORAL DE BS AS;2610;17/11/2013; 11:00 hs;
2013;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA ISA;2081;23/05/2013; 17:00 hs;
2013;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA ISA;2630;25/07/2013; 17:00 hs;
2013;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA ISA;925;22/08/2013; 17:00 hs;
2013;ISA;ORQUESTA ACADEMICA ISA;ORQUESTA ACADEMICA ISA;2630;18/09/2013; 17:00 hs;
2013;ISA;CICLO MI PRIMER CONCIERTO;CONCIERTO DIDICTICO/ HORACIO LAVANDERA;2028;02/09/2013; 14:00 hs;
2013;ISA;CICLO MI PRIMER CONCIERTO;ORQUESTA ACADEMICA ISA;1402;24/10/2013; 17:00 hs;
2013;ISA;CICLO MI PRIMER CONCIERTO;ORQUESTA ACADEMICA ISA;1570;05/12/2013; 17:00 hs;
2013;ISA;CICLO MI PRIMER CONCIERTO;SELECCION DEL CASCANUECES - CARRERA DE DANZA;2511;20/12/2013; 14:00 hs;
2013;CETC;LUZAZUL;LUZAZUL;98;04/04/2013; 20:30 hs;
2013;CETC;LUZAZUL;LUZAZUL;113;05/04/2013; 20:30 hs;
2013;CETC;LUZAZUL;LUZAZUL;120;06/04/2013; 20:30 hs;
2013;CETC;LUZAZUL;LUZAZUL;120;11/04/2013; 20:30 hs;
2013;CETC;LUZAZUL;LUZAZUL;120;12/04/2013; 20:30 hs;
2013;CETC;LUZAZUL;LUZAZUL;120;13/04/2013; 20:30 hs;
2013;CETC;DON FRANCISCO Y LOS ENMASCARADOS;DON FRANCISCO Y LOS ENMASCARADOS;105;09/05/2013; 20:30 hs;
2013;CETC;DON FRANCISCO Y LOS ENMASCARADOS;DON FRANCISCO Y LOS ENMASCARADOS;105;10/05/2013; 20:30 hs;
2013;CETC;DON FRANCISCO Y LOS ENMASCARADOS;DON FRANCISCO Y LOS ENMASCARADOS;105;11/05/2013; 20:30 hs;
2013;CETC;OTRAS CONSAGRACIONES ( 100 ANIOS DE MODERNIDAD);STRAVINSKY BOXING CLUB;136;29/05/2013; 20:30 hs;
2013;CETC;OTRAS CONSAGRACIONES ( 100 ANIOS DE MODERNIDAD);STRAVINSKY BOXING CLUB;100;30/05/2013; 20:30 hs;
2013;CETC;OTRAS CONSAGRACIONES ( 100 ANIOS DE MODERNIDAD);STRAVINSKY BOXING CLUB;100;31/05/2013; 20:30 hs;
2013;CETC;OTRAS CONSAGRACIONES ( 100 ANIOS DE MODERNIDAD);STRAVINSKY BOXING CLUB;100;02/06/2013; 17:00 hs;
2013;CETC;OTRAS CONSAGRACIONES ( 100 ANIOS DE MODERNIDAD);TROPOS ENSAMBLE;110;08/06/2013; 20:30 hs;
2013;CETC;CIEN ANIOS DEL ARTE DE LOS RUIDOS;LUCIANO CHESSA-CONFERENCIA DE PRENSA Y FILM ;80;22/05/2013; 19:00 hs;
2013;CETC;CIEN ANIOS DEL ARTE DE LOS RUIDOS;EL CHOQUE DE LOS RUIDOS -CONCIERTO CHESSA ;35;23/05/2013; 20:30 hs;
2013;CETC;PROYECTO VICTORIA OCAMPO;PROYECTO VICTORIA OCAMPO;100;04/07/2013; 20:30 hs;
2013;CETC;PROYECTO VICTORIA OCAMPO;PROYECTO VICTORIA OCAMPO;110;05/07/2013; 20:30 hs;
2013;CETC;PROYECTO VICTORIA OCAMPO;PROYECTO VICTORIA OCAMPO;110;06/07/2013; 20:30 hs;
2013;CETC;PROYECTO VICTORIA OCAMPO;PROYECTO VICTORIA OCAMPO;110;07/07/2013; 17:00 hs;
2013;CETC;CIELO STRAVINSKI;CIELO STRAVINSKI;50;25/07/2013; 15:00 hs;
2013;CETC;CIELO STRAVINSKI;CIELO STRAVINSKI;50;25/07/2013; 17:00 hs;
2013;CETC;CIELO STRAVINSKI;CIELO STRAVINSKI;50;26/07/2013; 15:00 hs;
2013;CETC;CIELO STRAVINSKI;CIELO STRAVINSKI;50;26/07/2013; 17:00 hs;
2013;CETC;CIELO STRAVINSKI;CIELO STRAVINSKI;50;27/07/2013; 15:00 hs;
2013;CETC;CIELO STRAVINSKI;CIELO STRAVINSKI;50;27/07/2013; 17:00 hs;
2013;CETC;CIELO STRAVINSKI;CIELO STRAVINSKI;50;28/07/2013; 15:00 hs;
2013;CETC;CIELO STRAVINSKI;CIELO STRAVINSKI;50;28/07/2013; 17:00 hs;
2013;CETC;INTEGRAL PARA PIANO SOLO DE ELLIOT CARTER;INTEGRAL PARA PIANO E. CARTER;136;02/08/2013; 20:30 hs;
2013;CETC;INTEGRAL PARA PIANO SOLO DE ELLIOT CARTER;INTEGRAL PARA PIANO E. CARTER;140;03/08/2013; 20:30 hs;
2013;CETC;INTEGRAL DE LAS SONATAS PARA PIANO DE GERARDO GANDINI;INTEGRAL PARA PIANO G. GANDINI;114;08/08/2013; 20:30 hs;
2013;CETC;INTEGRAL DE LAS SONATAS PARA PIANO DE GERARDO GANDINI;INTEGRAL PARA PIANO G. GANDINI;129;09/08/2013; 20:30 hs;
2013;CETC;INTEGRAL DE LAS SONATAS PARA PIANO DE GERARDO GANDINI;INTEGRAL PARA PIANO G. GANDINI;121;10/08/2013; 20:30 hs;
2013;CETC;EMPERATRIZ;EMPERATRIZ IV;120;05/09/2013; 18:00 hs;
2013;CETC;EMPERATRIZ;EMPERATRIZ IV ;115;08/09/2013; 17:00 hs;
2013;CETC;EMPERATRIZ;EMPERATRIZ IV;120;07/09/2013; 18:00 hs;
2013;CETC;DOS COYOTES;DOS COYOTES;46;12/09/2013; 20:30 hs;
2013;CETC;DOS COYOTES;DOS COYOTES;87;13/09/2013; 20:30 hs;
2013;CETC;DOS COYOTES;DOS COYOTES;111;14/09/2013; 20:30 hs;
2013;CETC;SPAM;SPAM (FIBA);119;10/10/2013; 20:30 hs;
2013;CETC;SPAM;SPAM;78;11/10/2013; 20:30 hs;
2013;CETC;SPAM;SPAM;138;12/10/2013; 20:30 hs;
2013;CETC;SPAM;SPAM;140;13/10/2013; 18:00 hs;
2013;CETC;SPAM;SPAM;119;18/10/2013; 20:30 hs;
2013;CETC;DUO, TRIO, CUARTETO;DUO, TRIO, CUARTETO;42;31/10/2013; 20:30 hs;
2013;CETC;DUO, TRIO, CUARTETO;DUO, TRIO, CUARTETO;28;01/11/2013; 20:30 hs;
2013;CETC;DUO, TRIO, CUARTETO;DUO, TRIO, CUARTETO;62;02/11/2013; 20:30 hs;
2013;CETC;DUO, TRIO, CUARTETO;DUO, TRIO, CUARTETO;52;03/11/2013; 17:00 hs;
2013;CETC;INTEGRAL PARA PIANO SOLO DE LUCIANO BERIO;CANCELADA;;2013;S/D;
2013;CETC;INTEGRAL PARA PIANO SOLO DE LUCIANO BERIO;CANCELADA;;2013;S/D;
2013;CETC;ULTIMOS MOVIMIENTOS;ULTIMOS MOVIMIENTOS;43;28/11/2013; 20:30 hs;
2013;CETC;ULTIMOS MOVIMIENTOS;CANCELADA;;2013;S/D;
2013;CETC;ULTIMOS MOVIMIENTOS;CANCELADA;;2013;S/D;
2013;CETC;SOBRE LA FRONTERA 1: JACK QUARTET;SOBRE LA FRONTERA I;31;05/12/2013; 20:30 hs;
2013;CETC;SOBRE LA FRONTERA 1: JACK QUARTET;SOBRE LA FRONTERA I;45;06/12/2013; 20:30 hs;
2013;CETC;SOBRE LA FRONTERA 1: JACK QUARTET;SOBRE LA FRONTERA I;64;07/12/2013; 20:30 hs;
2013;CETC;SOBRE LA FRONTERA 2: VAMOS ESTAR FAZENDO;SOBRE LA FRONTERA II;61;12/12/2013; 20:30 hs;
2013;CETC;SOBRE LA FRONTERA 2: VAMOS ESTAR FAZENDO;SOBRE LA FRONTERA II;70;13/12/2013; 20:30 hs;
2013;CETC;SOBRE LA FRONTERA 2: VAMOS ESTAR FAZENDO;SOBRE LA FRONTERA II;62;14/12/2013; 20:30 hs;
2013;CETC;SOBRE LA FRONTERA 3: FACTOR BURZACO;SOBRE LA FRONTERA III;73;19/12/2013; 20:30 hs;
2013;CETC;SOBRE LA FRONTERA 3: FACTOR BURZACO;SOBRE LA FRONTERA III;85;20/12/2013; 20:30 hs;
2013;CETC;SOBRE LA FRONTERA 3: FACTOR BURZACO;SOBRE LA FRONTERA III;109;21/12/2013; 20:30 hs;
2013;CETC;SOBRE LA FRONTERA 3: FACTOR BURZACO;ULTIMO ROUND ;120;10/12/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;CAMERATA BERN;1761;08/04/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;CAMERATA BERN;1759;09/04/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA SINFONICA DE MONTREAL;2061;29/04/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;ORQUESTA SINFONICA DE MONTREAL;2072;30/04/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;DEJAN LAZIC;1766;06/05/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;DEJAN LAZIC;1705;07/05/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;FRANZ LISZT CHAMBER ORCHESTRA ;1988;27/05/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;FRANZ LISZT CHAMBER ORCHESTRA ;1867;28/05/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;ATOS PIANO TRIO;1773;17/06/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;ATOS PIANO TRIO;1778;19/06/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;ROYAL CONCERT GEBOUW ORCHESTRA;2137;28/06/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;ROYAL CONCERT GEBOUW ORCHESTRA;2366;29/06/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;KARITA MATTILA - MARTIN KATZ;1840;29/07/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;KARITA MATTILA - MARTIN KATZ;1790;31/07/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;JOSHUA BELL (VIOLIN) - ALESSIO BAX;2027;09/09/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;JOSHUA BELL (VIOLIN) - ALESSIO BAX;1931;10/09/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;FINLAND LAHTI SYMPHONE ORCHESTRA;1933;11/10/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;FINLAND LAHTI SYMPHONE ORCHESTRA;1956;12/10/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;COMBATTIMENTO CONSORT AMSTERDAM;1836;28/10/2013; 20:30 hs;
2013;ARRIENDOS;MOZARTEUM ARGENTINO;COMBATTIMENTO CONSORT AMSTERDAM;1803;30/10/2013; 20:30 hs;
2013;ARRIENDOS;ASOCIACION MADRES DEL DOLOR;LAS ELEGIDAS ;2678;29/05/2013; 20:30 hs;
2013;ARRIENDOS;FESTIVALES MUSICALES;HORACIO LAVANDERA;1817;24/06/2013; 20:30 hs;
2013;ARRIENDOS;FESTIVALES MUSICALES;SUNWOOK KIM ;1590;23/08/2013; 20:30 hs;
2013;ARRIENDOS;FESTIVALES MUSICALES;SEAL & LAVANDERA ;1733;02/09/2013; 20:30 hs;
2013;ARRIENDOS;FESTIVALES MUSICALES;HANDEL MESIAS;2064;03/11/2013; 17:00 hs;
2013;ARRIENDOS;LA NACION ADN CULTURA ;MASTERCLASS;2260;01/07/2013; 20:30 hs;
2013;ARRIENDOS;LA NACION ADN CULTURA ;NAVARRO ACUSTICO;2260;04/11/2013; 20:30 hs;
2013;ARRIENDOS;FUNDACION CULTURAL COLISEUM NUEVA HARMONIA;HARMONIA ZUKERMAN CHAMBER PLAYERS;1535;12/08/2013; 20:30 hs;
2013;ARRIENDOS;FUNDACION CULTURAL COLISEUM NUEVA HARMONIA;HAMBURG ORCHESTER;1493;04/10/2013; 20:30 hs;
2013;ARRIENDOS;FUNDACION CULTURAL COLISEUM NUEVA HARMONIA;ORQUESTA DE BUDAPEST;1500;02/11/2013; 20:30 hs;
2013;ARRIENDOS;SEMINARIO RABINICO T.MEYER;SCHLOMO MINTZ (VIOLI­N) - I. GOLAN (PIANO);2654;07/10/2013; 20:30 hs;
2013;ARRIENDOS;TELEFE;PREMIOS MARTIN FIERRO ;2134;05/08/2013; 21:00 hs;
2013;ARRIENDOS;;LINEAS PARALELAS (CHARLY GARCIA);2690;23/09/2013; 20:30 hs;
2013;ARRIENDOS;;LINEAS PARALELAS (CHARLY GARCIA);2697;30/09/2013; 20:30 hs;
2013;ARRIENDOS;AGEA - ARTEAR;PREMIOS TATO;1214;02/12/2013; 21:00 hs;
2013; CICLO COLON CONTEMPORINEO;CUARTETO ARDITTI;CUARTETO ARDITTI;1453;27/04/2013; 20:30 hs;
2013; CICLO COLON CONTEMPORINEO;OFBA COLON CONTEMPORINEO - PROGRAMA XENAKIS;CONCIERTO MONOGRIFICO XENAKIS - PROGRAMA I ;1659;13/06/2013; 20:30 hs;
2013; CICLO COLON CONTEMPORINEO;ENSAMBLE MODERN;CANCELADA;;2013;S/D;
2013; CICLO COLON CONTEMPORINEO;;METROPOLIS: MARTIN MATALON Y ENSAMBLE ESPANIOL BC26 (REPROGRAMADO);2495;23/10/2013; 20:30 hs;
2013; CICLO COLON CONTEMPORINEO;CONCIERTO MONOGRIFICO SCIARRINO;CONCIERTO MONOGRIFICO SCIARRINO ;1238;01/11/2013; 20:30 hs;
2013; CICLO COLON CONTEMPORINEO;PROMETEO, TRAGEDIA DELL ASCOLTO;PROMETEO, TRAGEDIA DELL ASCOLTO ;597;16/11/2013; 20:30 hs;
2013; CICLO COLON CONTEMPORINEO;PROMETEO, TRAGEDIA DELL ASCOLTO;PROMETEO, TRAGEDIA DELL ASCOLTO ;613;17/11/2013; 17:00 hs;
2013;FUERA DE PROGRAMACION;CEREMONIA JURA MAGISTRADOS - CAMERATA BARILOCHE;;1429;14/03/2013; 14:30 hs;
2013;FUERA DE PROGRAMACION;SAN PETERSBURGO - ORQUESTA ESTABLE - V. GERGIEV;;2615;11/03/2013; 20:00 hs;
2013;FUERA DE PROGRAMACION;FUNCION PARA METROBUS. CAMERATA BARILOCHE;;2607;04/08/2013; 14:00 hs;
2013;FUERA DE PROGRAMACION;COMITE OLIMPICO;;2607;06/09/2013;19:00 hs;
2013;FUERA DE PROGRAMACION;FUNCION PARA PELUQUEROS CABA. VIOLONCHELOS ARGENTINOS;;2607;15/09/2013; 17:00 hs;
2013;FUERA DE PROGRAMACION;COLEGIO NACIONAL BUENOS AIRES 150RO ANIVERSARIO ;;2654;18/11/2013; 20:30 hs;
2014;OPERA;"PRIMER TITULO ""CALIGULA""";CALIGULA  ;1980;01/04/2014;20:30 hs;GA 
2014;OPERA;"PRIMER TITULO ""CALIGULA""";CALIGULA;2089;04/04/2014; 20:30 hs;ANT
2014;OPERA;"PRIMER TITULO ""CALIGULA""";CALIGULA;2061;06/04/2014; 17:00 hs;AV 
2014;OPERA;"PRIMER TITULO ""CALIGULA""";CALIGULA;2024;08/04/2014; 20:30 hs;ANN 
2014;OPERA;"SEGUNDO TITULO ""EL BARBERO DE SEVILLA""";EL BARBERO DE SEVILLA;2366;29/04/2014; 20:30 hs;GA 
2014;OPERA;"SEGUNDO TITULO ""EL BARBERO DE SEVILLA""";EL BARBERO DE SEVILLA;2352;30/04/2014; 20:30 hs;ANT
2014;OPERA;"SEGUNDO TITULO ""EL BARBERO DE SEVILLA""";EL BARBERO DE SEVILLA;2265;03/05/2014;20:30 hs;EX 
2014;OPERA;"SEGUNDO TITULO ""EL BARBERO DE SEVILLA""";EL BARBERO DE SEVILLA;2484;04/05/2014; 20:30 hs;AV
2014;OPERA;"SEGUNDO TITULO ""EL BARBERO DE SEVILLA""";EL BARBERO DE SEVILLA;2476;05/05/2014;20:30 hs;ANN 
2014;OPERA;"TERCER TITULO ""REQUIEM PARA UNA MONJA"" ";REQUIEM PARA UNA MONJA;1969;10/06/2014; 20:30 hs;GA
2014;OPERA;"TERCER TITULO ""REQUIEM PARA UNA MONJA"" ";REQUIEM PARA UNA MONJA;2126;13/06/2014; 20:30 hs;ANT 
2014;OPERA;"TERCER TITULO ""REQUIEM PARA UNA MONJA"" ";REQUIEM PARA UNA MONJA;1937;15/06/2014;17:00 hs;AV
2014;OPERA;"TERCER TITULO ""REQUIEM PARA UNA MONJA"" ";REQUIEM PARA UNA MONJA;2109;17/06/2014; 20:30 hs;ANN 
2014;OPERA;"CUARTO TITULO ""IDOMENEO""";IDOMENEO;2261;08/07/2014;20:30 hs;GA 
2014;OPERA;"CUARTO TITULO ""IDOMENEO""";IDOMENEO;2144;11/07/2014;20:30 hs;ANT 
2014;OPERA;"CUARTO TITULO ""IDOMENEO""";IDOMENEO;1716;12/07/2014;20:30 hs;EXT 
2014;OPERA;"CUARTO TITULO ""IDOMENEO""";IDOMENEO;1883;13/07/2014;20:30 hs;AV 
2014;OPERA;"CUARTO TITULO ""IDOMENEO""";IDOMENEO;2502;15/07/2014;20:30 hs;ANN 
2014;OPERA;"QUINTO TITULO ""TRISTIN E ISOLDA""";TRISTIN E ISOLDA;2594;04/08/2014;20:00 hs;GA 
