id,coordenada_x,coordenada_y,periodo,anio,mes,teatro,clasificacion,direccion_normalizada,sala,tipo_presentacion,titulo,descripcion,autor,version,direccion_obra,barrio,comuna,codigo_postal,codigo_postal_argentino
11,-58.38864181184383,-34.604238054156944,201707,2017,7,SAN MARTIN,TEATRO,CORRIENTES AV. 1530,CASACUBERTA,REPOSICION,SALTIMBANQUIS,"UN BURRO,UN PERRO,UNA GALLINA Y UNA GATA HUYEN DE SUS HOGARES POR EL MALTRATO AL QUE SON SOMETIDOS POR SUS AMOS. EN EL CAMINO,SE ENCUENTRAN,SE HACEN AMIGOS Y DECIDEN IR A LA CIUDAD COMO UN CUARTETO DE MUSICOS. PERO SUS DUEÑOS LOS ACECHAN Y DEBERAN MANTENERSE UNIDOS PARA VIVIR FELICES,COMO UNA VERDADERA COMUNIDAD. A PARTIR DE UN CUENTO DE LOS HERMANOS GRIMM,EL ITALIANO SERGIO BARDOTTI Y EL ARGENTINO LUIS BACALOV CREARON ESTA FABULA MUSICAL QUE ES UN VERDADERO CLASICO DEL TEATRO PARA CHICOS.",NA,PABLO GORLERO,PABLO GORLERO,SAN NICOLAS,1,1042,C1042AAO
12,-58.38864181184383,-34.604238054156944,201711,2017,11,SAN MARTIN,MUSICA,CORRIENTES AV. 1530,CASACUBERTA,ESTRENO,CICLO DE CONCIERTOS DE MUSICA CONTEMPORANEA - EDICION XXI,"A CIEN AÑOS DE LA REVOLUCION RUSA Y LA ESTETICA FUTURISTA, EL CICLO DE CONCIERTOS DE MUSICA CONTEMPORANEA SE ESTRUCTURARA BAJO LA DOBLE ADVOCACION DE LAS REVOLUCIONES Y LOS FUTURISMOS: LAS DIFERENTES IDEAS DE FUTURO Y SUS POSIBLES DIALOGOS CON EL PRESENTE Y EL PASADO. EN SU 21º EDICION, EL CICLO PONDRA ENFASIS EN LA ACTUALIZACION DE LAS ESTETICAS DE LA BUENOS AIRES DE ESTE SIGLO Y EN LOS ENCARGOS A COMPOSITORES ARGENTINOS. VEINTIDOS CREADORES RECIBIERON COMISIONES PARA OBRAS SINFONICAS, DE CAMARA, DE TEATRO MUSICAL Y HASTA UN FRESCO SONORO-ESPACIAL-DOCUMENTAL EN EL CUAL EL TEATRO SAN MARTIN, EN SU REAPERTURA, CONTARA SU HISTORIA. LA PRESENCIA INTERNACIONAL INCLUIRA AL CELLISTA FINLANDES ANSSI KARTTUNEN Y LA ALEMANA CAROLINA EYCK, LA MAS DESTACADA INTERPRETE DE THEREMIN. TAMBIEN EL CUARTETO POLACO ROYAL, PREMIADO POR SUS GRABACIONES DE PENDERECKI, LUTOSLAWSKI Y SZYMANSKI; LOS FRANCESES DEL CUARTETO IXI Y ERNEST MARTINEZ IZQUIERDO, QUE CONDUCIRA EL ESTRENO SUDAMERICANO DE LA OPERA EMILIE DE KAIJA SAARIAHO. LOS ARGENTINOS PATRICIA DA DALT Y FEDERICO LANDABURU ESTRENARAN, RESPECTIVAMENTE, LOS CONCIERTOS PARA FLAUTA DE DAI FUJIKURA Y PARA CLARINETE DE MAGNUS LINDBERG. TAMBIEN ESTARAN EN EL CICLO MARCOS FRANCIOSI, EL ENSAMBLE NONSENSE, Y UN TRIO CONFORMADO POR SAXO, VIBRAFONO Y CONTRABAJO DARA A CONOCER CUATRO COMPOSICIONES ESPECIALMENTE ENCARGADAS A AUTORES CENTRALES DE DISTINTAS GENERACIONES: JULIO VIERA, MARCELO DELGADO, JUAN CARLOS TOLOSA Y FERNANDO MANASSERO.",NA,NA,NA,SAN NICOLAS,1,1042,C1042AAO
13,-58.38864181184383,-34.604238054156944,201703,2017,3,SAN MARTIN,TEATRO,CORRIENTES AV. 1530,CUNILL CABANELLAS,ESTRENO,UMBRIO,"LA INTIMIDAD FAMILIAR SE ENCUENTRA AMENAZADA. ENTRARON AL DEPARTAMENTO Y,AUNQUE NO ROBARON NADA,SE ACOSTARON EN LA CAMA MATRIMONIAL,TOCARON LOS JUGUETES DE LA HIJA... ALGUIEN SIGUE ESPIANDO. ENVIA FOTOS DE LA CASA VACIA. Y SE EMPIEZA A DESCUBRIR QUE EL MATRIMONIO PERFECTO ESCONDE ALGO UMBRIO DETRAS DE LA FACHADA DE EXITO Y FELICIDAD. LA APARICION DE PERSONAJES DEL PASADO Y DEL PRESENTE DESNUDA LA DOBLE MORAL QUE LOS MANTIENE UNIDOS. Y EL MATRIMONIO PERSEVERA EN LA MENTIRA,EL ENGAÑO Y LA MANIPULACION PARA SOSTENER SU MODO DE VIDA,UN STATUS QUO QUE NO ESTAN DISPUESTOS A PERDER.",JOSEP MARIA MIRO,NA,LUCIANO SUARDI,SAN NICOLAS,1,1042,C1042AAO
14,-58.38864181184383,-34.604238054156944,201707,2017,7,SAN MARTIN,TEATRO,CORRIENTES AV. 1530,CUNILL CABANELLAS,ESTRENO,UNDER MILK WOOD,"EN ESTA “COMEDIA PARA VOCES”,DYLAN THOMAS,UNO DE LOS POETAS FUNDAMENTALES DEL SIGLO XX,INVITA A ACERCARSE A LOS SUEÑOS Y VIVENCIAS DE LOS HABITANTES DE LLAREGGUB,UN PEQUEÑO PUEBLO DE GALES A ORILLAS DEL MAR. UN VIAJE SENSIBLE POR UNA JORNADA QUE COMIENZA EN LA OSCURIDAD DE LA NOCHE,PARA LUEGO TRANSITAR UN SOLEADO DIA PRIMAVERAL Y LLEGAR AL RETORNO INEXPUGNABLE DE SU OSCURO Y SOSEGADO PUNTO DE ORIGEN,DONDE SIEMPRE ESTARAN LAS SOLEDADES,LAS ALEGRIAS Y LAS TRISTEZAS DE LA ESENCIA HUMANA. LA PRESENTE VERSION ESCENICA PROPONE UN VINCULO FUERTE CON EL CARACTER LIRICO Y ONIRICO DE LA OBRA,EN LA QUE EL JUEGO VOCAL,EL DISEÑO SONORO,LA MUSICA EN VIVO Y LA IMAGEN CINEMATOGRAFICA FUNCIONAN COMO EJES CENTRALES DEL MONTAJE. UNA EXPERIENCIA POETICA CORAL Y MULTIMEDIAL QUE ENTRECRUZA LA PARTICIPACION DE ARTISTAS PROFESIONALES CON HABITANTES DE LAS COMUNIDADES GALESAS DE LA PATAGONIA ARGENTINA. UNDER MILK WOOD FUE ESCRITA EN EL TRANSCURSO DE DIEZ AÑOS. PRODUCIDA ORIGINALMENTE PARA LA RADIO Y ESTRENADA EN 1954 (UN AÑO DESPUES DE LA MUERTE DE SU AUTOR) POR ENCARGO DE LA BBC,SE CONOCIERON LUEGO DIVERSAS VERSIONES PARA LA ESCENA Y EL CINE. DE TODAS ELLAS,QUIZAS LA MAS NOTABLE SEA LA PROTAGONIZADA POR RICHARD BURTON,ELIZABETH TAYLOR Y PETER O’TOOLE EN EL FILM QUE DIRIGIO ANDREW SINCLAIR EN 1972.,DYLAN THOMAS",NA,MARIANO STOLKINER,GUSTAVO GARCIA MENDY,SAN NICOLAS,1,1042,C1042AAO
15,-58.38864181184383,-34.604238054156944,201704,2017,4,SAN MARTIN,TITERES,CORRIENTES AV. 1530,CUNILL CABANELLAS,ESTRENO,ELLOS,"ELLOS ES UN ESPECTACULO DONDE LA MUSICA Y LOS MOVIMIENTOS PROPIOS NOS SUMERGEN EN LA VIDA DE DOS ALMAS QUE SE ENCUENTRAN CON LA SUAVIDAD DEL AMOR,LA QUE LES OFRECE UNA HIJA DEL DESTINO. MELODIAS,PADRES E HIJA RESISTEN Y DANZAN EN EL ESPACIO AEREO COTIDIANO EN BUSQUEDA DEL QUERER.",RUBEN ORSINI,NA,ADELAIDA MANGANI,SAN NICOLAS,1,1042,C1042AAO
16,-58.38864181184383,-34.604238054156944,NA,2017,NA,SAN MARTIN,CINE,CORRIENTES AV. 1530,LEOPOLDO LUGONES,NA,NA,"50º ANIVERSARIO. COMO PARTE DE LA CELEBRACION POR LOS 50 AÑOS DE LA SALA LEOPOLDO LUGONES,QUE SE CUMPLEN EL 4 DE OCTUBRE,SE EXHIBIRA LA PASION DE JUANA DE ARCO DE CARL THEODOR DREYER,EL FILM CON EL CUAL SE INAUGURO LA SALA,ESTA VEZ CON MUSICA EN VIVO DE SANTIAGO CHOTSOURIAN. ADEMAS,CON LA COLABORACION DE LA FUNDACION CINEMATECA ARGENTINA,LA EMBAJADA DE FRANCIA,EL INSTITUTO ITALIANO DE CULTURA,EL BRITISH COUNCIL Y EL GOETHE-INSTITUT,SE PRESENTARAN LOS CICLOS FESTIVAL DE CLASICOS RESTAURADOS DEL CINE FRANCES,EISENSTEIN Y SUS CONTEMPORANEOS,ARLT VA AL CINE,RETROSPECTIVA MAURICE PIALAT Y ALBERTO SORDI: IL PIU GRANDE CAPOCOMICO,ENTRE OTROS.",NA,NA,LUCIANO MONTEAGUDO,SAN NICOLAS,1,1042,C1042AAO
17,-58.38864181184383,-34.604238054156944,NA,2017,NA,SAN MARTIN,FOTOGRAFIA,CORRIENTES AV. 1530,HALL CENTRAL CARLOS MOREL / FOTOGALERIA,NA,HOMENAJE A MARIA ELENA WALSH,"LA REAPERTURA DEL TEATRO SAN MARTIN EN 2017 ES UNA EXCELENTE OPORTUNIDAD PARA HOMENAJEAR A MARIA ELENA WALSH EN UN AMBITO QUE FUE TAN SIGNIFICATIVO PARA SU OBRA. LA PROPUESTA SE DESARROLLARA SIMULTANEAMENTE EN DOS ESPACIOS DEL SAN MARTIN. EN EL HALL CENTRAL CARLOS MOREL SE REALIZARAN INSTALACIONES INSPIRADAS EN SUS OBRAS,CON ACTIVIDADES LUDICAS QUE RESULTARAN DISPARADORES PARA QUE LOS CHICOS PUEDAN ACERCARSE A SU LEGADO DESDE DIVERSAS PERSPECTIVAS Y COMPARTIR UNA EXPERIENCIA DE JUEGO,CREACION E IMAGINACION. POR OTRA PARTE,EN LA FOTOGALERIA SE OFRECERA UNA APROXIMACION AL PARTICULAR PERIODO SOCIO-POLITICO DE LA ARGENTINA EN EL CUAL MARIA ELENA WALSH SE PRESENTO POR PRIMERA VEZ EN EL TEATRO SAN MARTIN Y LAS REPERCUSIONES QUE PROVOCO EN EL PUBLICO,JUNTO CON UN RECORRIDO BIOGRAFICO A TRAVES DE MUSICA E IMAGENES.",NA,NA,JUAN TRAVNIK,SAN NICOLAS,1,1042,C1042AAO
18,-58.38864181184383,-34.604238054156944,NA,2017,NA,SAN MARTIN,ESPECIALES,CORRIENTES AV. 1530,HALL CENTRAL CARLOS MOREL / FOTOGALERIA,NA,PREMIO ARIEL BUFANO,"CON MOTIVO DE CELEBRARSE LOS CUARENTA AÑOS DE LA CREACION DEL GRUPO DE TITIRITEROS DEL TEATRO SAN MARTIN,LA DIRECCION GENERAL DEL COMPLEJO TEATRAL DE BUENOS AIRES CREARA EL PREMIO ARIEL BUFANO EN DRAMATURGIA PARA TEATRO DE TITERES Y OBJETOS,QUE SERA ENTREGADO EN NOVIEMBRE DE 2017,DURANTE LOS FESTEJOS DEL ANIVERSARIO DE LA COMPAÑIA. LA OBRA GALARDONADA SERA ESTRENADA POR EL GRUPO DE TITIRITEROS DURANTE LA TEMPORADA 2018. EN MARZO PROXIMO SE DARAN A CONOCER LAS BASES Y CONDICIONES PARA ASPIRAR AL PREMIO ARIEL BUFANO,COMO ASI TAMBIEN LA CONSTITUCION DEL JURADO DE ESPECIALISTAS QUE LO OTORGARA. CON ESTE PREMIO,LA DIRECCION GENERAL DEL CTBA CONTINUA CON SU OBJETIVO DE ABRIR SU PROPUESTA ARTISTICA A CADA VEZ MAS ESPACIOS DEL QUEHACER TEATRAL. EN ESTE CASO,PARA DESTACAR UNA TAREA FUNDAMENTAL COMO LA DRAMATURGIA PARA TITERES.",NA,NA,NA,SAN NICOLAS,1,1042,C1042AAO
19,-58.38864181184383,-34.604238054156944,201705,2017,5,SAN MARTIN,ESPECIALES,CORRIENTES AV. 1530,HALL CENTRAL CARLOS MOREL / FOTOGALERIA,NA,TALLER DE DRAMATURGIA EN LATINOAMERICA,"EL PROGRAMA DE TALLERES DE DRAMATURGIA ROYAL COURT THEATRE EN LATINOAMERICA CONSISTE EN LA REALIZACION DE TRES TALLERES O WORKSHOPS DIRIGIDOS A DRAMATURGOS CHILENOS,ARGENTINOS Y URUGUAYOS,QUE SON IMPARTIDOS EN LOS RESPECTIVOS PAISES POR ROYAL COURT THEATRE. CHILE,ARGENTINA Y URUGUAY SON LOS PAISES BENEFICIARIOS DE ESTA SEGUNDA VERSION DEL PROYECTO,QUE SE LLEVO A CABO POR PRIMERA VEZ EN 2012 EN SANTIAGO DE CHILE. EL OBJETIVO DE ESTE PROYECTO ES APORTAR AL DESARROLLO Y FORTALECIMIENTO DE LA DRAMATURGIA LATINOAMERICANA,ESTIMULANDO LA ELABORACION DE OBRAS DE AUTORES CHILENOS,ARGENTINOS Y URUGUAYOS. PARA ESTE TALLER SE PRESENTARON 130 POSTULACIONES ENTRE CHILE,ARGENTINA Y URUGUAY. POR ARGENTINA CONCURRIERON 60 JOVENES DRAMATURGOS,DE ENTRE LOS CUALES EL JURADO –INTEGRADO POR RUBEN SZUCHMACHER,EVA HALAC Y VIVI TELLAS– PRESELECCIONO A 12. FINALMENTE,EL COMITE DE SELECCION DEL ROYAL COURT ELIGIO A LOS 5 PARTICIPANTES POR CADA PAIS. LA NOMINA DE ARGENTINA ESTA COMPUESTA POR LOS DRAMATURGOS ALFREDO STAFFOLANI,MARIA EUGENIA BUSTAMANTE,MARIA LAURA SANTOS,FABIAN DIAZ Y GIULIANA KIERSZ. EN SEPTIEMBRE DE 2016 SE REALIZO EN SANTIAGO DE CHILE EL PRIMER TALLER CON LA PARTICIPACION DE LOS 15 DRAMATURGOS. EN MAYO DE 2017 SE CUMPLIRA EN BUENOS AIRES LA SEGUNDA PARTE DEL TALLER,DIRIGIDO POR LA BRITANICA ELYSE DODGSON,ENCARGADA DEL AREA INTERNACIONAL DEL TEATRO LONDINENSE. EN SEPTIEMBRE DE 2017 LA TERCERA PARTE DEL TALLER TENDRA LUGAR EN MONTEVIDEO,DONDE CULMINARA EL TRABAJO DE LOS JOVENES DRAMATURGOS.",NA,NA,NA,SAN NICOLAS,1,1042,C1042AAO
20,-58.44578930456469,-34.58418117915079,201702,2017,2,REGIO,TEATRO,CORDOBA AV. 6056,NA,REPOSICION,OTELO,"“DESDE QUE LA CONSIGNA #NIUNAMENOS TOMO LA CALLE,LA PALABRA FEMICIDIO ESTA EN LAS REDES SOCIALES,EN LOS MEDIOS,EN CONVERSACIONES,INCLUSO EN PROGRAMAS DE TELEVISION QUE VEN MILLONES DE PERSONAS Y EN LOS QUE SE ALTERNAN PALABRAS COMPROMETIDAS CON CULOS DE CHICAS EN PRIMER PLANO. #NIUNAMENOS LE DIO VISIBILIDAD A UN PROBLEMA ANTIQUISIMO QUE NUNCA FUE CONSIDERADO COMO MERECE. LA VIOLENCIA DE GENERO,QUE CON SUS MULTIPLES MANIFESTACIONES ATRAVIESA LOS AMBITOS MAS DIVERSOS DE LA SOCIEDAD ACTUAL,ES SOLO UNO DE LOS DIVERSOS TEMAS DE ESTA OBRA DE WILLIAM SHAKESPEARE. OTELO FUE ESTRENADA HACE MAS DE 400 AÑOS EN EL PALACIO DE WHITEHALL,EN LONDRES. SIN EMBARGO,EL CUERPO DE DESDEMONA NOS INTERPELA HOY Y AQUI. LEI EL TEXTO POR PRIMERA VEZ EN EL COLEGIO Y RECUERDO HABERME PREGUNTADO: ‘¿POR QUE SIEMPRE ESCUCHE HABLAR DE LA TRAGEDIA DE OTELO Y NO DE LA DE DESDEMONA?’. HOY TAMBIEN ME PREGUNTO POR QUE SE TOLERA QUE MUERAN MUJERES ASESINADAS POR HOMBRES CASI TODOS LOS DIAS DESDE HACE CIENTOS DE AÑOS. ¿CUANDO EMPIEZA UNA TRAGEDIA? ¿CUANDO UN FEMICIDIO? ¿CUANDO TERMINA?”",WILLIAM SHAKESPEARE,NA,MARTIN FLORES CARDENAS,CHACARITA,15,1427,C1427BZN
21,-58.44578930456469,-34.58418117915079,201704,2017,4,REGIO,TEATRO,CORDOBA AV. 6056,NA,ESTRENO,RELOJERO,"DOMINADOS POR LA CRISIS ECONOMICA,LOS INTEGRANTES DE UNA FAMILIA DE CLASE MEDIA LUCHAN POR SOBREVIVIR. CADA UNO DE ELLOS MANTIENE UNA RELACION PARTICULAR CON EL TIEMPO Y CON “LOS TIEMPOS QUE CORREN”. LAS TENSIONES NO SOLO SE PRODUCEN ENTRE REPRESENTANTES DE DISTINTAS GENERACIONES (PADRES E HIJOS),SINO TAMBIEN DENTRO DE UNA MISMA GENERACION (ENTRE HERMANOS). AUN CON LAS MEJORES INTENCIONES,CUALQUIERA DE ELLOS PUEDE CONVERTIRSE EN UN ENEMIGO INVISIBLE PARA LOS OTROS Y HASTA PARA SI MISMO.",ARMANDO DISCEPOLO,NA,ANALIA FEDRA GARCIA,CHACARITA,15,1427,C1427BZN
22,-58.44578930456469,-34.58418117915079,NA,2017,NA,REGIO,TEATRO,CORDOBA AV. 6056,NA,NA,CICLO “MIERCOLES DE MERCURIO”,"MIERCOLES DE MERCURIO PROPONE UN ESPACIO DE EXPERIMENTACION EN UN ESCENARIO CONVENCIONAL –COMO EL DEL TEATRO REGIO–,CON UNA MAQUINARIA IMPENSADA PARA LAS SALAS DEL TEATRO INDEPENDIENTE. MERCURIO: COMO EL PLANETA PROXIMO AL SOL,COMO EL ELEMENTO PLATEADO,COMO EL DIOS MENSAJERO DEL PENSAMIENTO. TAMBIEN COMO EL PERSONAJE DE ROMEO Y JULIETA DE SHAKESPEARE: LIBRE,AVENTURERO,VALIENTE,AUDAZ Y,ADEMAS,DISPARADOR DE LA TRAGEDIA. EL CICLO –ASI BAUTIZADO POR EL DRAMATURGO Y DIRECTOR LUIS CANO,QUIEN ES SU PADRINO–,OFRECERA TRES",NA,NA,NA,CHACARITA,15,1427,C1427BZN
23,-58.44578930456469,-34.58418117915079,201704,2017,4,REGIO,TEATRO,CORDOBA AV. 6056,NA,ESTRENO,CICLO “MIERCOLES DE MERCURIO”,"EPISODIO 2 : NACIONALES,NACIONALES DESNUDA,CON FRESCURA Y HUMOR,LAS MISERIAS DE LOS MIEMBROS DE UN JURADO DE TEATRO,OBLIGADOS A DECIDIR CATEGORIAS ENTRE DISTINTAS OBRAS PRESENTADAS EN UN FESTIVAL PROVINCIAL. A TRAVES DE LAS DISCUSIONES SOBRE EL VALOR DE LAS PIEZAS Y SUS INTEGRANTES,SURGE EL MALENTENDIDO IMPIADOSO ENTRE PRINCIPIOS Y OBJETIVOS,EL ABISMO ENTRE LOS CONOCIMIENTOS Y EL COMPORTAMIENTO,Y LA IMPOSTURA.",CRISTIAN PALACIOS,NA,PAULA BRUSCA,CHACARITA,15,1427,C1427BZN
24,-58.44578930456469,-34.58418117915079,201707,2017,7,REGIO,TEATRO,CORDOBA AV. 6056,NA,ESTRENO,EL AVARO,"ESTRENADA EN 1668 EN EL TEATRO PALAIS-ROYAL,EL AVARO ES UNA DE LAS ULTIMAS COMEDIAS DE MOLIERE,CONCEBIDA EN PLENA MADUREZ DE UN GENIO QUE ROMPE CON TODAS LAS TRADICIONES ESTABLECIDAS,DOMINA CON MAESTRIA LAS FORMAS DE LA COMICIDAD Y OFRECE LA ESENCIA DEL TEATRO COMO UNA FIESTA,TAL COMO EL LO CONCEBIA. EN EL AVARO,LA COMEDIA Y LO SINIESTRO SE EQUILIBRAN DE MANERA MAGISTRAL. HARPAGON,EL PERSONAJE MAS SOLITARIO DE TODA LA OBRA DE MOLIERE,DEMUESTRA UNA TERRIBLE PERO DIVERTIDA DEFORMACION DEL ESPIRITU: SU CAPACIDAD DE AMOR LA HA DERIVADO HACIA EL DINERO,BUSCA TENER PARA SER ALGUIEN,ACUMULAR PARA NO SENTIRSE SOLO,POSEER PARA SENTIRSE FELIZ. PERO LA AVARICIA NO ES EL MOTOR QUE IMPULSA SU VIDA SINO SU SINTOMA,SU COMPENSACION,SU UNICO CONSUELO. UN PERSONAJE DURO CON AQUELLO QUE AFECTE A SUS INTERESES,PERO CON UNA EXTREMA NECESIDAD DE SER ACEPTADO,LO QUE LE LLEVA A UNA DEBILIDAD POR EL HALAGO QUE,EN LA MAYORIA DE LAS OCASIONES,TERMINA EN EL RIDICULO MAS ABSOLUTO.",MOLIERE,NA,CORINA FIORILLO,CHACARITA,15,1427,C1427BZN
25,-58.44578930456469,-34.58418117915079,201711,2017,11,REGIO,TEATRO,CORDOBA AV. 6056,NA,ESTRENO,LA REUNIFICACION DE LAS DOS COREAS,"JÖEL POMMERAT,UNA DE LAS FIGURAS MAS INTERESANTES DE LA NUEVA DRAMATURGIA FRANCESA,SIEMPRE SORPRENDE CON LA FUERZA DE SUS OBRAS,DE ENORME POTENCIA TEATRAL Y SENCILLEZ DE MEDIOS. “QUIERO QUE MI TEATRO SEA CLARO Y ACCESIBLE,Y AL MISMO TIEMPO,PROFUNDAMENTE CONMOVEDOR,PARA LIBERAR LA IMAGINACION”,SEÑALA EL AUTOR. EN ESTA PIEZA,LA REUNIFICACION DE LAS DOS COREAS,POMMERAT MEZCLA PEQUEÑAS HISTORIAS,COMO FRAGMENTOS DE UN ESPEJO ROTO,QUE MUESTRAN UNA HUMANIDAD EN LAS GARRAS DEL AMOR Y EL DESAMOR.",JÖEL POMMERAT,NA,HELENA TRITEK,CHACARITA,15,1427,C1427BZN
26,-58.44578930456469,-34.58418117915079,201702,2017,2,REGIO,TITERES,CORDOBA AV. 6056,NA,REESTRENO,ROMEO Y JULIETA,"ESTA VERSION DEL CLASICO DE WILLIAM SHAKESPEARE, REALIZADA CON LA TECNICA DE TITERES DE GUANTE, PONE EL ACENTO EN LO ARQUETIPICO DE LOS PERSONAJES: JULIETA, PARADIGMA DE LA MUJER ENAMORADA Y VALIENTE; ROMEO, EL VARON OSADO Y TRANSGRESOR. ES UN VALOR SIMBOLICO ARRAIGADO EN LO PROFUNDO DEL ALMA HUMANA. POR ESO, LOS PROTAGONISTAS DE LA OBRA REMITEN INEVITABLEMENTE A LOS JOVENES DE HOY. ¿QUE LOS MUEVE? ¿A QUE SE ENFRENTAN? ¿CUALES SON SUS SUEÑOS? ¿CUALES SUS MANDATOS, QUE NOSOTROS, LOS ADULTOS, SIEMPRE LES IMPONEMOS? LA TECNICA DE GUANTE, ESTA VEZ SIN RETABLO Y CON UN ESCENARIO DESPOJADO, PERMITE LA SINTESIS EXPRESIVA DE LOS CUERPOS Y LOS TITERES. LOS PERSONAJES RESULTAN, ENTONCES, ARQUETIPOS HABITADOS POR MULTIPLES ROMEOS Y JULIETAS. PORQUE HAY MUCHOS ROMEOS Y JULIETAS. SON LOS QUE SE REBELAN. LOS QUE SE ENFRENTAN AL ORDEN ESTABLECIDO PARA BUSCAR UN NUEVO ORDEN. LOS QUE SE NIEGAN A SILENCIAR SU DESEO.",WILLIAM SHAKESPEARE,NA,ARIADNA BUFANO,CHACARITA,15,1427,C1427BZN
27,-58.44578930456469,-34.58418117915079,201705,2017,5,REGIO,TITERES,CORDOBA AV. 6056,NA,ESTRENO,LA VUELTA AL MUNDO EN OCHENTA MUNDOS,"UNA APUESTA LLEVA A UN HOMBRE METODICO Y CONSERVADOR A EMPRENDER UN VIAJE QUE CAMBIARA SU VIDA. FOGG Y SU CRIADO SE INTRODUCEN EN CADA MUNDO Y EMERGEN APARENTEMENTE IGUAL QUE ANTES. SIN EMBARGO,LAS EXPERIENCIAS LOS VAN MODIFICANDO. Y COMO DON QUIJOTE Y SANCHO,TERMINARAN ENCONTRANDO EN ESA AVENTURA EL VERDADERO SENTIDO DE SUS VIDAS. LA CLASICA NOVELA DE AVENTURAS DE JULIO VERNE PERMITE HACER UN RECORRIDO UNICO. MUNDOS REUNIDOS POR UNA PERIPECIA LLENA DE PELIGROS Y MISTERIO PARTIENDO DESDE EL MUNDO OCCIDENTAL HASTA LOS MUNDOS ORIENTALES DE CHINA E INDIA. ESA SUMA DE CULTURAS ESTARA REPRESENTADA POR UNA INMENSA PRODUCCION DE EXPRESIONES TITIRITERAS,CON TECNICAS Y DESARROLLOS PLASTICOS PROPIOS DE CADA LUGAR,ACOMPAÑADOS DE INVESTIGACION SONORA Y MUSICAL.",LUIS RIVERA LOPEZ,NA,SERGIO ROWER,CHACARITA,15,1427,C1427BZN
28,-58.44578930456469,-34.58418117915079,201708,2017,8,REGIO,TITERES,CORDOBA AV. 6056,NA,ESTRENO,LA MUSA Y EL POETA,"“EL POETA HOFFMANN ES ADMIRADO POR LOS ESTUDIANTES DE NÜREMBERG POR SU OBRA Y POR LAS HISTORIAS DE AMOR QUE RELATA ENTRE DANZAS Y DIVERSION. ES FAMOSO POR SER MUY ENAMORADIZO Y POR RELATAR SUS AMORES DE MODO INTRIGANTE Y NOVELESCO. ENTRETANTO ES PERSEGUIDO POR LINDORF,QUIEN SIEMPRE INTENTA ARREBATARLE A SU AMADA DE TURNO Y SUMIRLO EN UNA ENORME TRISTEZA. SUS AMIGOS TRATAN DE PROTEGERLO,PERO NO PODRAN EVITAR QUE HOFFMAN COMETA LOCURAS NI QUE SUS AMADAS,STELLA Y GIULIETTA,LO ABANDONEN Y SEAN CRUELES CON EL. SIN EMBARGO,HAY UNA PRESENCIA MAGICA Y PERSISTENTE QUE LO ACOMPAÑA. ES LA MUSA,QUIEN BUSCA ATRAER LA ATENCION DE HOFFMANN Y HACER QUE ABJURE DEL RESTO DE SUS AMORES,PARA DEDICARSE PLENAMENTE A ELLA: A LA POESIA. FINALMENTE HOFFMANN,ABRIENDO SU CORAZON A LA MUSA,SURGIRA DE LAS CENIZAS DE SU DOLOR Y SE ABRAZARA PARA SIEMPRE A LA POESIA. HERMOSA HISTORIA QUE REAFIRMA,UNA VEZ MAS,QUE ES EN EL ARTE Y EN SU ESPIRAL DIALECTICA DONDE LOS SERES HUMANOS REPARAN SU FRAGMENTACION. QUE ES EN EL INSTANTE POETICO DONDE SE ALCANZA LA SINTESIS SUPERADORA: EL TRIUNFO DE LA VIDA SOBRE LA MUERTE. CONTAREMOS LA FANTASMATICA DE LA MUSA Y EL POETA MEDIANTE EL ARTE DE LOS TITERES. A TRAVES DE SU MAGIA REPRESENTAREMOS LO SURREAL Y LO AMBIVALENTE DE LA POESIA. SERA UN LUGAR DONDE LA PENA Y LA ALEGRIA SE COMPENSEN,EN ESTE MUNDO TORMENTOSO,AL MENOS POR UN MOMENTO”.",EDUARDO ROVNER,NA,ADELAIDA MANGANI,CHACARITA,15,1427,C1427BZN
29,-58.36077948835393,-34.63901634728818,201701,2017,1,DE LA RIBERA,MUSICA,DON PEDRO DE MENDOZA AV. 1821,NA,NA,BESOS EN LA BOCA: CICLO DE CANCIONES DE AMOR,"“HAY INNUMERABLES CULTURAS Y MUSICAS CASI INFINITAS. EN TODAS ELLAS LA PALABRA CANTADA ES MAS PODEROSA QUE LA PALABRA. Y EN TODAS,DE MILES DE FORMAS DIFERENTES,EXISTE LA CANCION DE AMOR. BESOS EN LA BOCA,EL CICLO DE VERANO DEL TEATRO DE LA RIBERA,RECORRERA ESE PAISAJE,DESDE LOS TANGOS ROMANTICOS HASTA LA OBRA DE LOS AUTORES MAS IMPORTANTES DE LA ACTUALIDAD ARGENTINA,LOS BOLEROS,FRANK SINATRA REVISITADO POR EL QUINTETO DE MARIANO LOIACONO,EL REPERTORIO EROTICO DE EDUARDO FALU Y JAIME DAVALOS Y UN HOMENAJE A SERGIO MIHANOVICH,UNO DE LOS MAS GRANDES COMPOSITORES DE CANCIONES DE AMOR QUE DIO LA ARGENTINA”.",NA,NA,NA,BOCA,4,1169,C1169AAC
