medicion;fecha;med_id_bolsa;comuna;direccion_contenedor;latitud;longitud;peso_neto_kg;origen;clasificacion;1_s1;2_s1;3_s1;4_s1;5_s1;6_s1;7_s2;8_s2;9_s2;10_s2;11_s2;12_s3;13_s3;14_s3;suma
2022-M3;2022-11-25;22m3-1072;4;Almafuerte Av. 799;-3464685822;-58,4151001;3.78;Residencial;No Separa;2;0;1;0;0;0;0;0;0;0;0;1;0;0;4
2022-M3;2022-11-25;22m3-2061;4;Palacios, Alfredo L. 911;-3464254761;-58,36244965;3.39;Residencial;No Separa;1;0;2;0;0;1;0;2;0;4;0;0;0;0;10
2022-M3;2022-11-29;22m3-1097;9;Laguna 1160;-3464464074;-58,4728652;6.19;NA;No Separa;1;0;2;0;0;1;0;0;0;0;1;0;0;0;5
2022-M3;2022-11-29;22m3-1094;9;Albari o 1245;-34649622;-58,4974145;5.84;Residencial;No Separa;2;0;0;0;0;0;0;0;0;0;1;0;0;0;3
2022-M3;2022-11-29;22m3-1063;4;Rodriguez, Martin 405;-346315826;-58,36328741;3.81;Residencial;No Separa;2;0;1;0;0;1;0;0;0;0;0;0;0;0;4
2022-M3;2022-12-02;22m3-1151;12;Cuenca 4502;-3458982;-58,504887;1.715;Residencial;No Separa;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2022-M3;2022-12-02;22m3-2141;12;Melian Av. 3243;-3455821991;-58,47745895;1.505;Residencial;No Separa;2;0;2;0;0;1;0;0;0;0;1;0;0;1;7
2022-M3;2022-12-06;22m3-1178;15;Paz Soldan 5035;-3459453964;-58,46895981;1.255;Residencial;No Separa;2;0;1;0;1;0;0;1;0;0;0;0;0;0;5
2022-M3;2022-12-06;22m3-1166;15;Artigas, Jose Gervasio, Gral. 3686;-3459021;-58,4906404;1.34;Residencial;No Separa;2;0;0;0;0;0;1;0;0;1;0;0;0;0;4
2022-M3;2022-12-12;22m3-1277;1;Saenz Pe A, Luis, Pres. 110;-3460995809;-58,387477;2.64;Residencial;No Separa;2;0;1;0;0;0;1;0;0;2;0;0;0;0;6
2022-M3;2022-12-12;22m3-1276;1;Alsina, Adolfo 1778;-34611452;-58,3913854;2.145;Residencial;No Separa;1;0;0;2;0;1;0;0;0;0;0;0;0;0;4
2022-M3;2022-12-15;22m3-1221;6;Gainza, Martin De, Gral. 41;-346211158;-58,4449499;2.095;Residencial;No Separa;1;0;2;0;0;2;0;0;0;1;0;0;1;1;8
2022-M3;2022-12-15;22m3-1236;6;Pujol 885;-3461301041;-58,4492569;0.935;Residencial;No Separa;3;0;0;0;3;0;0;0;0;1;0;1;0;1;9
2022-M3;2022-12-15;22m3-1230;6;Cangallo 33;-34605355;-58,4309002;2.355;Residencial;No Separa;1;0;2;0;1;0;0;0;0;1;0;0;0;0;5
2022-M3;2022-12-15;22m3-1229;6;La Plata Av. 533;-346198167;-58,4281786;3.59;Residencial;No Separa;2;0;1;0;3;2;0;0;0;0;0;0;0;0;8
2022-M3;2022-12-15;22m3-1231;6;Ambrosetti, Juan B. 365;-346139183;-58,43716812;2.025;Residencial;No Separa;0;0;0;3;0;0;0;0;0;0;0;0;0;2;5
2022-M3;2022-12-15;22m3-1261;7;Fernandez Moreno, Baldomero 1391;-3463216782;-58,44562912;2.505;Residencial;No Separa;2;0;1;0;1;0;0;0;0;0;0;0;1;0;5
2022-M3;2022-12-15;22m3-2255;7;Paez 2351;-3462004852;-58,46675873;0.915;Residencial;No Separa;2;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2022-M3;2022-12-15;22m3-1210;5;Pereyra 1741;-346320901;-58,4199066;3.5;Residencial;No Separa;1;1;1;0;0;0;0;0;0;2;0;1;1;0;7
2022-M3;2022-12-15;22m3-1192;5;Colombres 104;-3461343002;-58,41893005;4.37;Residencial;No Separa;1;0;0;2;0;1;0;1;0;0;0;1;0;2;8
2022-M3;2022-12-22;22m3-1383;14;Honduras 5751;-3458353043;-58,43703842;4.08;Residencial;No Separa;3;0;0;0;4;0;0;0;0;1;0;3;0;1;12
2022-M3;2022-12-22;22m3-1346;13;Conde 728;-345779137;-58,44953019;2.61;Residencial;No Separa;2;0;0;0;0;0;0;0;0;0;0;0;1;0;3
2022-M3;2022-12-22;22m3-2354;13;Guayra 1888;-3454975019;-58,45921518;4.75;Residencial;No Separa;1;0;0;1;1;1;0;0;0;0;0;0;3;0;7
2022-M3;2022-12-22;22m3-1339;13;Juramento 3015;-3456509868;-58,46239142;3.205;Residencial;No Separa;0;0;1;0;1;0;2;3;0;0;0;0;0;0;7
2022-M3;2022-12-26;22m3-1397;8;Guerrico, Martin, Ctte. 5558;-346845736;-58,45938139;0.82;Residencial;No Separa;1;1;1;0;0;0;0;1;0;0;0;0;0;0;4
2022-M3;2022-12-26;22m3-1393;8;Echeandia 5802;-3466769791;-58,48686981;2.095;Residencial;No Separa;3;0;0;0;0;0;0;0;0;2;1;0;0;0;6
2022-M3;2022-12-26;22m3-1331;2;Santa Fe Av. 3176;-3458917705;-58,40996328;0.965;NA;No Separa;0;0;3;0;0;1;0;0;0;0;0;1;0;1;6
2022-M3;2022-12-26;22m3-1329;2;Beruti 3181;-3458809605;-58,40796098;1.285;Residencial;No Separa;2;0;1;0;1;0;0;0;0;0;0;0;1;0;5
2022-M3;2022-12-26;22m3-1326;2;Gallo 1109;-3459652254;-58,41162776;3.41;Residencial;No Separa;3;0;0;0;0;4;0;0;0;0;0;0;0;0;7
2022-M3;2022-11-23;22m3-2013;3;La Rioja 492;-346155354;-58,4080422;4.915;Residencial;No Separa;2;0;2;0;0;1;0;0;0;2;0;0;0;0;7
2022-M3;2022-11-25;22m3-2067;4;Einstein, Alberto 410;-3465052795;-58,41290665;3.84;Residencial;No Separa;2;0;1;1;0;1;0;0;0;3;0;0;0;0;8
2022-M3;2022-11-25;22m3-1064;4;Rodriguez, Martin 567;-346315826;-58,36328741;2.98;Residencial;No Separa;2;1;0;0;0;2;0;0;0;0;0;1;0;0;6
2022-M3;2022-11-25;22m3-1055;4;Montes De Oca, Manuel Av. 1686;-3464635086;-58,3730278;5.04;Residencial;No Separa;1;0;1;2;0;0;0;0;0;0;0;0;1;2;7
2022-M3;2022-11-25;22m3-1056;4;Montes De Oca, Manuel Av. 1109;-3464123917;-58,37422943;5.01;Residencial;No Separa;2;0;2;0;0;0;0;2;0;0;0;0;0;1;7
2022-M3;2022-11-25;22m3-1059;4;Hernandarias 1122;-3463913727;-58,36771011;6.89;Residencial;No Separa;2;0;1;1;0;0;0;0;0;0;0;0;0;0;4
2022-M3;2022-11-29;22m3-1081;9;Cosquin 242;-3464185087;-58,523236;NA;Residencial;No Separa;3;1;1;0;0;0;0;0;0;0;0;0;0;0;5
2022-M3;2022-11-29;22m3-1095;9;Laguna 746;-346387045;-58,47803588;2.63;Residencial;No Separa;4;0;0;0;4;0;0;0;0;3;0;1;0;0;12
2022-M3;2022-11-30;22m3-1107;10;Miranda 6156;-3463222122;-58,51615143;1.585;Residencial;No Separa;4;0;0;0;0;1;0;0;0;0;0;0;0;0;5
2022-M3;2022-11-30;22m3-1100;10;Vallese, Felipe 3751;-34625359;-58,48277;1.965;Residencial;No Separa;3;0;0;0;2;0;0;0;0;1;1;1;0;0;8
2022-M3;2022-12-01;22m3-1115;11;Melincue 3855;-3460681915;-58,50054169;2.53;Residencial;No Separa;3;0;0;0;0;0;0;0;0;1;0;0;0;0;4
2022-M3;2022-12-02;22m3-1158;12;Bauness 2526;-3457374954;-58,48873138;2.18;Residencial;No Separa;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2022-M3;2022-12-06;22m3-1189;15;Zarraga 3792;-3457686523;-58,4651443;1.875;Residencial;No Separa;4;0;0;0;0;2;0;0;1;1;0;0;0;0;8
2022-M3;2022-12-12;22m3-1273;1;15 De Noviembre De 1889 1665;-346310099;-58,38871;2.54;Residencial;No Separa;0;0;1;1;2;0;3;0;0;0;1;0;0;0;8
2022-M3;2022-12-15;22m3-1239;6;Cucha Cucha 1160;-34608366;-58,45085992;2.03;Residencial;No Separa;1;0;3;0;0;0;0;0;0;0;1;0;0;0;5
2022-M3;2022-12-15;22m3-1262;7;Carabobo Av. 1086;-346372587;-58,450542;1.515;Residencial;No Separa;0;0;4;0;1;0;0;0;0;0;0;0;0;1;6
2022-M3;2022-12-15;22m3-1209;5;Inclan 3882;-34631959;-58,4190021;1.835;Residencial;No Separa;1;0;4;0;1;0;0;1;0;0;0;0;0;2;9
2022-M3;2022-12-15;22m3-1211;5;Cochabamba 4147;-346251052;-58,42378924;1.43;Residencial;No Separa;2;0;2;0;0;2;0;2;0;0;0;0;0;0;8
2022-M3;2022-12-16;22m3-1300;1;Caseros Av. 425;-346261005;-58,3714408;2.625;Residencial;No Separa;3;0;0;1;1;0;0;0;0;1;0;0;0;1;7
2022-M3;2022-12-16;22m3-1288;1;Salotti Martha 540;-3461347961;-58,36156082;1.795;Residencial;No Separa;3;0;2;0;0;4;0;0;0;0;0;0;0;0;9
2022-M3;2022-12-22;22m3-1381;14;Bonpland 2345;-3457786072;-58,43123331;4.57;Residencial;No Separa;1;1;0;1;0;0;0;0;0;0;0;0;0;0;3
2022-M3;2022-12-22;22m3-1376;14;Costa Rica 4772;-3458781052;-58,42746735;1.885;Residencial;No Separa;3;0;1;1;1;0;0;0;0;0;1;0;1;0;8
2022-M3;2022-12-26;22m3-1302;2;Rodriguez Pe a 1026;-345967341;-58,3919739;1.225;Residencial;No Separa;1;0;0;0;1;0;0;0;0;0;1;1;0;1;5
2022-M3;2022-12-26;22m3-1399;8;Ferre 6755;-3469566727;-58,46901703;3.94;NA;No Separa;4;0;0;0;0;0;0;2;0;1;0;0;0;0;7
2022-M3;2022-12-26;22m3-1403;8;Condor 2810;-3466140334;-58,43572773;1.315;Residencial;No Separa;1;0;1;1;0;0;0;0;0;1;0;1;0;1;6
2022-M3;2022-12-26;22m3-1394;8;Murguiondo 3821;-3467358017;-58,48016739;4.64;Residencial;No Separa;3;1;2;0;1;1;0;0;1;0;1;1;0;1;12
2022-M3;2022-11-23;22m3-1011;3;Boulogne Sur Mer 309;-3460628891;-58,40723038;4.335;Residencial;No Separa;1;0;4;0;0;0;0;1;0;0;0;0;0;0;6
2022-M3;2022-11-25;22m3-1054;4;California 1410;-3464590836;-58,36950684;5.92;Residencial;No Separa;3;0;0;1;1;0;1;1;0;0;0;2;0;0;9
2022-M3;2022-11-29;22m3-1096;9;Escalada Av. 2425;-3466049957;-58,47557068;2.06;Residencial;No Separa;1;1;3;0;1;1;0;0;0;2;1;0;0;2;12
2022-M3;2022-11-30;22m3-1106;10;Dupuy 1067;-34630666;-58,5178049;6.91;Residencial;No Separa;4;0;1;0;4;0;0;0;0;0;0;0;0;0;9
2022-M3;2022-11-30;22m3-2105;10;Cuzco 511;-346338501;-58,52827072;2.33;Residencial;No Separa;2;1;2;0;0;0;0;0;0;1;0;0;1;0;7
2022-M3;2022-12-15;22m3-1224;6;Matorras 379;-3462350845;-58,43249893;1.795;Residencial;No Separa;3;0;0;0;0;0;2;0;0;1;0;0;0;0;6
2022-M3;2022-12-15;22m3-1227;6;Guayaquil 107;-346195488;-58,42930984;3.045;Residencial;No Separa;2;0;0;3;2;0;0;0;0;0;0;0;0;0;7
2022-M3;2022-12-16;22m3-1295;1;Parana 27;-3460845947;-58,38766098;2.635;Residencial;No Separa;4;0;0;0;0;0;1;0;0;3;0;0;0;0;8
2022-M3;2022-12-22;22m3-2360;14;Maure 1563;-3456485707;-58,43496634;4.7;Residencial;No Separa;0;2;2;0;0;0;1;0;1;0;0;0;0;0;6
2022-M3;2022-12-22;22m3-2379;14;Honduras 5255;-3458691809;-58,43245016;4.46;Residencial;No Separa;4;2;1;0;0;1;0;1;0;0;0;0;0;0;9
2022-M3;2022-12-26;22m3-1389;8;Larraya 2769;-346632893;-58,48572993;1.92;Residencial;No Separa;0;0;4;1;0;0;0;0;1;0;0;0;0;0;6
2022-M3;2022-12-26;22m3-1309;2;Santa Fe Av. 1947;-3459550593;-58,39531459;2.625;Residencial;No Separa;4;0;0;1;1;1;0;0;0;0;0;0;0;0;7
2022-M3;2022-11-23;22m3-1008;3;Peron, Juan Domingo, Tte. General 2121;-3460713959;-58,39610672;5.12;Residencial;No Separa;4;0;1;0;0;0;1;0;0;0;0;1;0;0;7
2022-M3;2022-11-23;22m3-1010;3;San Luis 3178;-34598895;-58,4103534;5.65;Residencial;No Separa;4;0;1;1;1;0;0;0;0;0;0;0;0;0;7
2022-M3;2022-11-23;22m3-1014;3;Mexico 3178;-3461898804;-58,41069794;5.19;Residencial;No Separa;3;0;0;3;0;0;0;0;0;1;0;0;0;0;7
2022-M3;2022-11-29;22m3-1090;9;Molina 1553;-34655214;-58,5210742;3.37;Residencial;No Separa;4;0;1;1;1;0;1;0;0;0;0;0;0;0;8
2022-M3;2022-11-24;22m3-1032;3;Pavon 2792;-34627632;-58,403564;8.21;Residencial;No Separa;4;0;0;3;0;0;0;0;0;0;0;0;0;0;7
2022-M3;2022-11-29;22m3-1085;9;Garcia De Cossio 7211;-346517;-58,522032;9.475;NA;No Separa;4;0;0;4;0;0;0;0;0;0;0;0;0;0;8
2022-M3;2022-12-15;22m3-1223;6;Paysandu 75;-3462178802;-58,44770813;2.68;Residencial;No Separa;1;0;4;4;1;0;0;0;0;0;0;0;1;0;11
2022-M3;2022-12-15;22m3-1242;7;San Pedrito Av. 314;-346350174;-58,46772003;4.73;Residencial;No Separa;4;0;4;1;0;1;0;0;0;0;2;1;0;0;13
2022-M3;2022-12-15;22m3-1197;5;Humahuaca 3466;-346023917;-58,41386426;1.275;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
2022-M3;2022-12-16;22m3-1298;1;Cochabamba 477;-3462308121;-58,37173843;2.42;Residencial;No Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
2022-M3;2022-12-26;22m3-1388;8;Fonrouge 3150;-346659532;-58,48020334;1.135;Residencial;No Separa;0;0;0;0;0;0;0;0;0;1;0;0;4;0;5
2022-M3;2022-11-23;22m3-1020;3;Independencia Av. 1947;-3461828995;-58,39426041;5.78;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-11-25;22m3-1058;4;Vieytes 1917;-3465579987;-58,37450027;4.67;Residencial;Separa;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
2022-M3;2022-12-01;22m3-1123;11;Carril, Salvador Maria Del Av. 3754;-3459762955;-58,50934982;1.92;Residencial;No Separa;2;0;1;0;0;0;0;0;0;0;0;0;0;0;3
2022-M3;2022-12-02;22m3-1146;12;Aromo 4852;-3455675125;-58,49341965;1.04;Residencial;No Separa;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2
2022-M3;2022-12-02;22m3-1150;12;Cubas, Jose 3261;-3459038;-58,504725;1.245;Residencial;No Separa;2;0;0;0;0;0;0;1;0;0;2;0;0;0;5
2022-M3;2022-12-15;22m3-1233;6;Rojas 240;-3461833954;-58,44234848;1.475;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2022-M3;2022-12-15;22m3-1251;7;Primera Junta 3036;-34639858;-58,46094669;1.56;Residencial;Separa;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2022-M3;2022-12-16;22m3-1287;1;Manso Juana 1370;-3461632156;-58,36186981;2.39;Residencial;No Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
2022-M3;2022-12-26;22m3-1310;2;Ayacucho 1523;-9298514608;-58,39367025;1.75;Residencial;No Separa;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3
2022-M3;2022-11-24;22m3-1043;4;Jujuy Av. 1869;-3463187027;-58,40049744;2.14;Residencial;No Separa;0;0;2;0;0;0;0;0;0;1;0;1;0;0;4
2022-M3;2022-11-24;22m3-1024;3;Prudan, Manuel Silvestre, Tte. 1231;-3462495;-58,40975454;3.98;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2
2022-M3;2022-11-24;22m3-1031;3;Pasco 1360;-3462485025;-58,3957263;4.1;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-11-24;22m3-1035;3;San Juan Av. 2440;-3462343779;-58,3996499;4.49;Residencial;Separa;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2022-M3;2022-11-25;22m3-2052;4;Brandsen 1361;-3463750839;-58,37108994;5.02;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3
2022-M3;2022-11-29;22m3-2084;9;Garcia De Cossio 6601;-3464810944;-58,51776123;0.32;Residencial;No Separa;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2022-M3;2022-11-29;22m3-1079;9;Falcon, Ramon L.,cnel. 6370;-3464041901;-58,51631927;4.975;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-11-30;22m3-1113;10;El Criollo 1301;-34626735;-58,5107157;2.55;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2022-M3;2022-11-30;22m3-1110;10;Yerbal 5895;-34637278;-58,5090615;2.705;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2022-M3;2022-12-01;22m3-1132;11;Trelles, Manuel R. 1330;-346107748;-58,46172614;1.085;Residencial;No Separa;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2
2022-M3;2022-12-01;22m3-1135;11;Llavallol 1936;-3461325073;-58,48852158;1.155;Residencial;Separa;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
2022-M3;2022-12-01;22m3-1118;11;Argerich 2948;-3460268021;-58,49039078;2.565;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2022-M3;2022-12-01;22m3-1136;11;Justo, Juan B. Av. 6358;-3462329865;-58,48212051;3.085;Residencial;No Separa;1;0;0;2;1;1;0;0;0;0;0;0;0;0;5
2022-M3;2022-12-02;22m3-1156;12;Tamborini, Jose Pascual 5657;-3456922913;-58,49742126;3.38;Residencial;No Separa;2;0;1;0;0;0;0;0;0;0;0;0;1;0;4
2022-M3;2022-12-02;22m3-1153;12;Pacheco 3260;-3456592178;-58,48987961;1.485;Residencial;No Separa;0;0;1;2;0;0;0;0;0;0;0;0;0;1;4
2022-M3;2022-12-02;22m3-1143;12;Larralde, Crisologo Av. 4111;-3455746841;-58,4839592;1.66;Residencial;No Separa;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4
2022-M3;2022-12-02;22m3-1162;12;Combatientes De Malvinas Av. 3867;-34573104;-58,48013;2.03;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2022-M3;2022-12-06;22m3-1176;15;San Martin Av. 3626;-3460126114;-58,4717598;3.46;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-06;22m3-1169;15;Nueva York 2745;-345892951;-58,49642749;1.105;Residencial;Separa;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2022-M3;2022-12-06;22m3-1172;15;Girardot 364;-345936;-58,456329;2.32;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2
2022-M3;2022-12-06;22m3-1185;15;Pueyrredon, Honorio, Dr. Av. 1650;-3460219955;-58,45018005;0.385;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-06;22m3-1171;15;Arenal, Concepcion 3578;-3458454132;-58,44680023;1.035;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-12;22m3-1275;1;Entre Rios Av. 466;-346142891;-58,39141003;0.495;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-12;22m3-1279;1;Chacabuco 337;-346120863;-58,37630451;0.935;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-12;22m3-1280;1;Chile 872;-346162132;-58,3783805;4.47;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-15;22m3-1247;7;Saraza 2264;-3464266507;-58,44670908;2.046;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-15;22m3-1217;6;Goyena, Pedro Av. 1432;-3462741902;-58,44783581;1.1;Residencial;Separa;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2022-M3;2022-12-15;22m3-1234;6;Rojas 568;-3461429977;-58,44401932;1.825;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2022-M3;2022-12-15;22m3-1219;6;Thorne 445;-3462931061;-58,45101929;0.995;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2022-M3;2022-12-16;22m3-2293;1;Alvear 1574;-3458995819;-58,38563156;4.7;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-16;22m3-1296;1;Independencia Av. 359;-3461716843;-58,37271118;2.715;Residencial;Separa;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2022-M3;2022-12-16;22m3-1301;1;Garay, Juan De Av. 395;-346238019;-58,371112;0.82;Residencial;No Separa;0;0;2;0;2;1;0;0;0;1;0;0;0;0;6
2022-M3;2022-12-22;22m3-1374;14;Malabia 2062;-3458861923;-58,42369843;1.15;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
2022-M3;2022-12-22;22m3-2334;13;O'higgins 2092;-3455990886;-58,45285045;2.435;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-22;22m3-1356;13;Besares 1951;-3454264203;-58,46657175;4.355;NA;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-22;22m3-1347;13;Delgado 682;-34579402;-58,45146038;2.705;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2022-M3;2022-12-22;22m3-1336;13;Mi Ones 2446;-3455217421;-58,44835142;1.87;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-22;22m3-1344;13;Alvarez Thomas Av. 933;-3457874793;-58,45524412;1.71;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-26;22m3-1363;14;Salguero, Jeronimo 1167;-3459653198;-58,41888848;1.12;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-26;22m3-1366;14;Diaz, Cnel. Av. 1830;-3458926102;-58,41097515;0.59;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-26;22m3-1305;2;Arenales 1876;-3459465399;-58,39406081;1.55;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-26;22m3-1312;2;Juncal 2336;-3459177859;-58,40037028;1.225;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-26;22m3-1317;2;Azcuenaga 1074;-3459536657;-58,40042992;0.68;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2022-M3;2022-12-26;22m3-1387;8;Albari o 2997;-3466447244;-58,47741774;1.105;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2
2022-M3;2022-12-26;22m3-2368;14;Cabello 3958;-3457888382;-58,41489809;0.115;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-26;22m3-1404;8;Ramirez, Carlos M. 2405;-346590627;-58,43117905;2.1;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-M3;2022-12-26;22m3-2328;2;Aguero 1650;-3459104885;-58,4068274;1.68;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2022-M3;2022-12-26;22m3-1315;2;Pacheco De Melo, Jose Andres 2162;-3458955709;-58,39635001;1.075;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2022-M3;2022-12-26;22m3-1332;2;Tedin, Juez 2999;-3457604158;-58,40010704;3.815;Residencial;No Separa;0;0;1;0;0;0;0;0;0;1;0;0;2;1;5
2022-M3;2022-11-24;22m3-1040;4;Famatina 3258;-3464577866;-58,40700912;3.325;Residencial;No Separa;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2
2022-M3;2022-11-25;22m3-1074;4;Tilcara 2385;-3464426804;-58,42654037;5.39;Residencial;No Separa;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
2022-M3;2022-11-29;22m3-1082;9;Gordillo, Timoteo 130;-346404399;-58,5221583;NA;Residencial;No Separa;1;0;2;0;0;0;0;0;0;2;0;0;0;2;7
2022-M3;2022-11-29;22m3-1078;9;Caaguazu 6348;-34645389;-58,5168869;1.91;Residencial;No Separa;0;0;1;0;0;0;0;0;0;2;0;0;1;1;5
2022-M3;2022-11-30;22m3-1111;10;Alberdi, Juan Bautista Av. 4835;-346435469;-58,49379763;1.39;Residencial;Separa;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-M3;2022-12-02;22m3-1161;12;Blanco Encalada 4839;-3457413101;-58,48400879;1.345;Residencial;No Separa;1;0;4;0;0;0;0;3;0;2;0;0;0;2;12
2022-M3;2022-12-02;22m3-1144;12;Lugones 4470;-3455311966;-58,49378967;1.31;Residencial;No Separa;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2
2022-M3;2022-12-02;22m3-1140;12;Balbin, Ricardo, Dr. Av. 3039;-3455924988;-58,47335815;2.025;Residencial;No Separa;1;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2022-M3;2022-12-02;22m3-1163;12;Fernandez Blanco 2368;-34573059;-58,48221368;3.285;Residencial;No Separa;0;0;0;0;0;0;1;0;0;2;0;0;0;0;3
2022-M3;2022-12-15;22m3-1214;6;Gallardo, Angel Av. 962;-34606376;-58,4436326;1.11;Residencial;No Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2
2022-M3;2022-12-15;22m3-1240;6;Fragata Pres. Sarmiento 1023;-3461133074;-58,454882;1.335;Residencial;No Separa;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2
2022-M3;2022-12-15;22m3-2225;6;Doblas 468;-346203696;-58,4308176;0.97;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2022-M3;2022-12-15;22m3-1232;6;Ambrosetti, Juan B. 874;-3460767226;-58,4387365;0.96;Residencial;No Separa;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2
2022-M3;2022-12-15;22m3-1249;7;Fernandez Moreno, Baldomero 2489;-3463792038;-58,4588089;2.62;Residencial;Separa;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-M3;2022-12-15;22m3-1250;7;Pillado 1123;-34641702;-58,459087;1.76;Residencial;Separa;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-M3;2022-12-15;22m3-2199;5;Bulnes 976;-3460029984;-58,41769791;0.815;Residencial;No Separa;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2022-M3;2022-12-22;22m3-1370;14;Gorriti 4482;-3459193014;-58,42624147;3.42;Residencial;No Separa;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2
2022-M3;2022-12-22;22m3-1359;14;Garcia, Teodoro 1761;-3456304932;-58,43990707;3.03;Residencial;No Separa;1;0;1;0;0;0;0;0;0;0;0;0;0;2;4
2022-M3;2022-12-22;22m3-1373;14;Araoz 1605;-3459093379;-58,42422864;3.7;Residencial;No Separa;0;0;2;0;0;0;0;0;0;1;0;0;2;0;5
