ID,SubmissionDate,start,end,today,personas-n_personas,pais-pais_origen,pais-provincia,pais-pais_otro,noches_ciudad-noches,informacion_group-info,informacion_group-info_otro,telefonia-servicios_telefonicos,telefonia-empresa_otro,discapacidad-discapacidad,meta-instanceID,KEY,SubmitterID,SubmitterName,Status
3792,2020-03-05T16:17:48.636Z,2020-03-05T13:17:25.678-03:00,2020-03-05T13:17:38.538-03:00,05/03/2020,2,México,,,6,Mapas_Ciudad,,Ninguna,,No,uuid:138e5475-df7c-4a22-a77a-62741ba01d77,uuid:138e5475-df7c-4a22-a77a-62741ba01d77,70,Casco Histórico,
3793,2020-03-05T16:18:02.997Z,2020-03-05T13:17:42.021-03:00,2020-03-05T13:17:52.985-03:00,05/03/2020,2,Argentina,Provincia_de_Buenos_Aires,,0,Mapas_Ciudad,,,,No,uuid:b3d78cb0-d212-4d07-9376-2777a0c96c46,uuid:b3d78cb0-d212-4d07-9376-2777a0c96c46,70,Casco Histórico,
3794,2020-03-05T16:19:00.934Z,2020-03-05T13:18:47.398-03:00,2020-03-05T13:18:58.365-03:00,05/03/2020,1,España,,,,Mapas_Ciudad Transporte Orientación Museos,,,,No,uuid:89f071d3-f1bb-4a74-8d83-43bce2353178,uuid:89f071d3-f1bb-4a74-8d83-43bce2353178,71,Puerto Madero,
3795,2020-03-05T16:31:44.392Z,2020-03-05T13:31:22.240-03:00,2020-03-05T13:31:41.582-03:00,05/03/2020,1,Argentina,La_Pampa,,7,Mapas_Ciudad Orientación,,,,No,uuid:bcec1593-73b2-409e-9844-43402a9f82ef,uuid:bcec1593-73b2-409e-9844-43402a9f82ef,73,Recoleta,
3796,2020-03-05T16:32:02.310Z,2020-03-05T13:31:44.625-03:00,2020-03-05T13:32:00.471-03:00,05/03/2020,3,Brasil,,,3,Orientación Mapas_Ciudad Atractivos_turísticos Museos,,Ninguna,,No,uuid:390e01a3-d547-47e4-ae5f-75b4c2d50c3a,uuid:390e01a3-d547-47e4-ae5f-75b4c2d50c3a,73,Recoleta,
3797,2020-03-05T16:37:38.766Z,2020-03-05T13:37:15.800-03:00,2020-03-05T13:37:28.274-03:00,05/03/2020,1,Argentina,AMBA,,,SUBE,,,,No,uuid:83094ff8-b009-4b92-b864-d594577680a9,uuid:83094ff8-b009-4b92-b864-d594577680a9,70,Casco Histórico,
3798,2020-03-05T16:37:58.837Z,2020-03-05T13:37:32.241-03:00,2020-03-05T13:37:49.260-03:00,05/03/2020,1,Argentina,AMBA,,,SUBE,,,,No,uuid:3538e150-0f87-4554-8e4b-1a98037a37b7,uuid:3538e150-0f87-4554-8e4b-1a98037a37b7,70,Casco Histórico,
3799,2020-03-05T16:38:14.957Z,2020-03-05T13:37:53.118-03:00,2020-03-05T13:38:05.429-03:00,05/03/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:61419b81-cc84-4465-9e33-83bf1618a891,uuid:61419b81-cc84-4465-9e33-83bf1618a891,70,Casco Histórico,
3800,2020-03-05T16:46:05.698Z,2020-03-05T13:45:28.446-03:00,2020-03-05T13:45:55.244-03:00,05/03/2020,1,Reino_Unido,,,6,SUBE,,Ninguna,,No,uuid:1d1e92eb-1a24-4f45-ac5a-4a4cb455911c,uuid:1d1e92eb-1a24-4f45-ac5a-4a4cb455911c,70,Casco Histórico,
3801,2020-03-05T16:54:58.919Z,2020-03-05T13:54:25.794-03:00,2020-03-05T13:54:56.662-03:00,05/03/2020,1,Argentina,Entre_Ríos,,5,Orientación Mapas_Ciudad Atractivos_turísticos Museos Bus_Turístico,,,,No,uuid:f9d4e666-3e08-44c5-8adf-01c579751abf,uuid:f9d4e666-3e08-44c5-8adf-01c579751abf,73,Recoleta,
3802,2020-03-05T16:58:56.025Z,2020-03-05T13:58:43.017-03:00,2020-03-05T13:58:52.756-03:00,05/03/2020,3,Estados_Unidos,,,,Mapas_Ciudad Orientación Transporte SUBE,,,,No,uuid:1529bfdc-1c7a-4c60-997c-7c5098a5d993,uuid:1529bfdc-1c7a-4c60-997c-7c5098a5d993,71,Puerto Madero,
3803,2020-03-05T16:59:06.032Z,2020-03-05T13:58:55.733-03:00,2020-03-05T13:59:03.828-03:00,05/03/2020,1,España,,,,Mapas_Ciudad,,,,No,uuid:52003066-89f9-413e-b2bd-ab2c725849fd,uuid:52003066-89f9-413e-b2bd-ab2c725849fd,71,Puerto Madero,
3804,2020-03-05T16:59:16.374Z,2020-03-05T13:59:07.764-03:00,2020-03-05T13:59:14.347-03:00,05/03/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,,uuid:9e6f43fd-4b5f-478e-be42-54265eb2424d,uuid:9e6f43fd-4b5f-478e-be42-54265eb2424d,71,Puerto Madero,
3805,2020-03-05T17:05:42.339Z,2020-03-05T14:04:58.561-03:00,2020-03-05T14:05:31.109-03:00,05/03/2020,1,Estados_Unidos,,,3,Mapas_Ciudad,,Ninguna,,No,uuid:59b1a1ae-176f-407f-9ede-0b313ad58177,uuid:59b1a1ae-176f-407f-9ede-0b313ad58177,70,Casco Histórico,
3806,2020-03-05T17:07:55.953Z,2020-03-05T14:07:25.307-03:00,2020-03-05T14:07:45.131-03:00,05/03/2020,1,Otro,,Nueva Zelanda,6,SUBE,,Ninguna,,No,uuid:a99c03ba-4b99-40be-b4f7-4745076c8fec,uuid:a99c03ba-4b99-40be-b4f7-4745076c8fec,70,Casco Histórico,
3807,2020-03-05T17:08:21.015Z,2020-03-05T14:08:08.497-03:00,2020-03-05T14:08:19.069-03:00,05/03/2020,2,Argentina,AMBA,,,Mapas_Ciudad,,,,,uuid:03a4f265-ecf2-4672-bf1b-636d6040b629,uuid:03a4f265-ecf2-4672-bf1b-636d6040b629,69,Peatonal Florida,
3808,2020-03-05T17:20:24.460Z,2020-03-05T14:19:57.828-03:00,2020-03-05T14:20:13.628-03:00,05/03/2020,4,Brasil,,,4,SUBE Orientación Bus_Turístico,,,,No,uuid:57ee588d-ba2e-41b0-839c-069c5fd79388,uuid:57ee588d-ba2e-41b0-839c-069c5fd79388,70,Casco Histórico,
3809,2020-03-05T17:27:08.625Z,2020-03-05T14:26:50.860-03:00,2020-03-05T14:27:06.116-03:00,05/03/2020,2,Argentina,AMBA,,,Mapas_Ciudad,,,,No,uuid:2e72cd73-409e-46ff-9219-9cd5f02c49b5,uuid:2e72cd73-409e-46ff-9219-9cd5f02c49b5,73,Recoleta,
3810,2020-03-05T17:28:40.209Z,2020-03-05T14:27:37.163-03:00,2020-03-05T14:28:37.309-03:00,05/03/2020,2,Argentina,AMBA,,,Mapas_Ciudad,,,,No,uuid:17e70023-22ce-4ed6-ae0c-410841cf87a9,uuid:17e70023-22ce-4ed6-ae0c-410841cf87a9,73,Recoleta,
3811,2020-03-05T17:30:04.298Z,2020-03-05T14:29:18.506-03:00,2020-03-05T14:30:01.891-03:00,05/03/2020,2,Argentina,AMBA,,,Mapas_Ciudad Bicicletas,,,,No,uuid:f890d7b6-90eb-43d2-b696-d4b1861a259c,uuid:f890d7b6-90eb-43d2-b696-d4b1861a259c,73,Recoleta,
3812,2020-03-05T17:39:23.845Z,2020-03-05T14:39:09.987-03:00,2020-03-05T14:39:20.736-03:00,05/03/2020,2,Argentina,Provincia_de_Buenos_Aires,,,Bus_Turístico,,,,,uuid:a82dd0cb-6741-41e9-a60f-15bdc0b8dc80,uuid:a82dd0cb-6741-41e9-a60f-15bdc0b8dc80,69,Peatonal Florida,
3813,2020-03-05T17:40:49.844Z,2020-03-05T14:40:36.675-03:00,2020-03-05T14:40:46.962-03:00,05/03/2020,2,Bolivia,,,3,Bus_Turístico Orientación Mapas_Ciudad Transporte,,Ninguna,,No,uuid:1ab36bb7-5e6d-4bf9-9122-f46dd13389fd,uuid:1ab36bb7-5e6d-4bf9-9122-f46dd13389fd,69,Peatonal Florida,
3814,2020-03-05T17:41:54.885Z,2020-03-05T14:40:50.400-03:00,2020-03-05T14:41:52.793-03:00,05/03/2020,2,Estados_Unidos,,,3,Mapas_Ciudad Transporte Bus_Turístico Orientación,,Ninguna,,No,uuid:cc0a9240-8d52-42e3-bfa3-4e9fec7eb8ac,uuid:cc0a9240-8d52-42e3-bfa3-4e9fec7eb8ac,69,Peatonal Florida,
3815,2020-03-05T17:42:39.725Z,2020-03-05T14:41:57.144-03:00,2020-03-05T14:42:38.098-03:00,05/03/2020,3,Chile,,,5,Bus_Turístico Orientación Mapas_Ciudad Transporte,,Ninguna,,No,uuid:76058c9b-5e4e-4aed-8ab1-9b968c989068,uuid:76058c9b-5e4e-4aed-8ab1-9b968c989068,69,Peatonal Florida,
3816,2020-03-05T17:42:55.766Z,2020-03-05T14:42:42.167-03:00,2020-03-05T14:42:54.158-03:00,05/03/2020,2,Reino_Unido,,,6,Bus_Turístico Orientación Mapas_Ciudad Transporte,,Ninguna,,No,uuid:b62767d4-89e6-40f0-837d-2ed5cdafbb2e,uuid:b62767d4-89e6-40f0-837d-2ed5cdafbb2e,69,Peatonal Florida,
3817,2020-03-05T17:43:15.124Z,2020-03-05T14:42:58.728-03:00,2020-03-05T14:43:13.621-03:00,05/03/2020,2,Peru,,,5,Bus_Turístico Orientación Compras Gastronomía Qué_hacer_en_BA Alrededores_BA Transporte Atractivos_turísticos Mapas_Ciudad,,Ninguna,,No,uuid:914f4a40-a359-42e5-a3ea-610a29570aa9,uuid:914f4a40-a359-42e5-a3ea-610a29570aa9,69,Peatonal Florida,
3818,2020-03-05T17:43:34.483Z,2020-03-05T14:43:20.474-03:00,2020-03-05T14:43:33.016-03:00,05/03/2020,2,Francia,,,5,Bus_Turístico Orientación Alrededores_BA Organismos_Oficiales Eventos_&_Espectáculos Compras Mapas_Ciudad Transporte Accesibilidad Atractivos_turísticos Consulta_de_pasajero_en_tránsito Info_Argentina Espacios_Verdes,,Ninguna,,No,uuid:880f7815-ca90-44a0-8c64-53b0947c3b6e,uuid:880f7815-ca90-44a0-8c64-53b0947c3b6e,69,Peatonal Florida,
3819,2020-03-05T17:43:53.964Z,2020-03-05T14:43:37.538-03:00,2020-03-05T14:43:52.444-03:00,05/03/2020,2,Paraguay,,,5,Bus_Turístico Orientación Mapas_Ciudad Transporte Atractivos_turísticos Consulta_de_pasajero_en_tránsito Ferias_&_Mercados Museos Tango Qué_hacer_en_BA Info_Uruguay Compras Bicicletas,,Ninguna,,No,uuid:2b1060a7-4e28-4485-b311-b8443fc41028,uuid:2b1060a7-4e28-4485-b311-b8443fc41028,69,Peatonal Florida,
3820,2020-03-05T17:50:30.645Z,2020-03-05T14:44:01.596-03:00,2020-03-05T14:50:28.643-03:00,05/03/2020,1,Argentina,AMBA,,,"Bus_Turístico Orientación Transporte Accesibilidad Cambio,_Banco_&_Cajeros Uso_de_instalaciones Mapas_Ciudad",,,,No,uuid:4c6e7f99-0ed4-4917-8059-3469326b2820,uuid:4c6e7f99-0ed4-4917-8059-3469326b2820,69,Peatonal Florida,
3821,2020-03-05T17:50:47.963Z,2020-03-05T14:50:34.623-03:00,2020-03-05T14:50:46.647-03:00,05/03/2020,2,Argentina,AMBA,,,Mapas_Ciudad Orientación,,,,No,uuid:ca96a54c-49f9-4d78-b983-f9c21d31f65e,uuid:ca96a54c-49f9-4d78-b983-f9c21d31f65e,69,Peatonal Florida,
3822,2020-03-05T17:51:06.124Z,2020-03-05T14:50:50.940-03:00,2020-03-05T14:51:04.598-03:00,05/03/2020,2,Australia,,,3,"Bus_Turístico Orientación Mapas_Ciudad Transporte Info_Argentina Consulta_de_pasajero_en_tránsito Cambio,_Banco_&_Cajeros Bicicletas",,Ninguna,,No,uuid:63dafd96-a3a0-4b61-b00d-7ebf75ec9707,uuid:63dafd96-a3a0-4b61-b00d-7ebf75ec9707,69,Peatonal Florida,
3823,2020-03-05T17:51:43.403Z,2020-03-05T14:51:24.106-03:00,2020-03-05T14:51:42.215-03:00,05/03/2020,2,Francia,,,3,Alojamiento Transporte Mapas_Ciudad Bus_Turístico Orientación,,Ninguna,,No,uuid:773e5fdb-c27c-46d0-a41a-9119edb388a6,uuid:773e5fdb-c27c-46d0-a41a-9119edb388a6,69,Peatonal Florida,
3824,2020-03-05T17:52:02.924Z,2020-03-05T14:51:46.662-03:00,2020-03-05T14:52:01.646-03:00,05/03/2020,2,Chile,,,3,Bus_Turístico Orientación Mapas_Ciudad Transporte Info_Uruguay Compras Alrededores_BA Alojamiento Consulta_de_pasajero_en_tránsito Info_Argentina Atractivos_turísticos,,Ninguna,,No,uuid:2753f531-c38c-4e80-a77e-df2a818bed2a,uuid:2753f531-c38c-4e80-a77e-df2a818bed2a,69,Peatonal Florida,
3825,2020-03-05T17:57:00.743Z,2020-03-05T14:56:47.619-03:00,2020-03-05T14:56:57.645-03:00,05/03/2020,2,Argentina,AMBA,,,Orientación Agencias_&_Compañías_aéreas,,,,No,uuid:45cf09ab-82bc-4828-9f6e-58ad15647d88,uuid:45cf09ab-82bc-4828-9f6e-58ad15647d88,76,Aeroparque,
3826,2020-03-05T17:57:11.182Z,2020-03-05T14:57:00.586-03:00,2020-03-05T14:57:08.226-03:00,05/03/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:cf648fc2-c77d-4546-9fd6-ff73c4a44547,uuid:cf648fc2-c77d-4546-9fd6-ff73c4a44547,76,Aeroparque,
3827,2020-03-05T17:57:42.835Z,2020-03-05T14:57:23.444-03:00,2020-03-05T14:57:40.537-03:00,05/03/2020,1,Argentina,AMBA,,,Mapas_Ciudad,,,,No,uuid:d0c5ce0a-32db-4c5e-b912-022ead996c34,uuid:d0c5ce0a-32db-4c5e-b912-022ead996c34,76,Aeroparque,
3828,2020-03-05T17:57:59.385Z,2020-03-05T14:57:43.847-03:00,2020-03-05T14:57:56.873-03:00,05/03/2020,2,Argentina,Provincia_de_Buenos_Aires,,4,Orientación Eventos_&_Espectáculos,,,,No,uuid:b3902dc8-9138-4029-9448-c0f42e605774,uuid:b3902dc8-9138-4029-9448-c0f42e605774,76,Aeroparque,
3829,2020-03-05T17:58:09.542Z,2020-03-05T14:57:59.860-03:00,2020-03-05T14:58:07.233-03:00,05/03/2020,1,Argentina,AMBA,,,Mapas_Ciudad,,,,No,uuid:7718ca4b-00c8-4d09-a7c3-06e69dbecf09,uuid:7718ca4b-00c8-4d09-a7c3-06e69dbecf09,76,Aeroparque,
3830,2020-03-05T17:58:15.583Z,2020-03-05T14:58:02.773-03:00,2020-03-05T14:58:12.075-03:00,05/03/2020,2,Uruguay,,,,Mapas_Ciudad Bus_Turístico,,,,No,uuid:00f7094b-cf51-48d9-a820-1f9549eb5f0c,uuid:00f7094b-cf51-48d9-a820-1f9549eb5f0c,71,Puerto Madero,
3831,2020-03-05T18:01:43.305Z,2020-03-05T15:01:31.713-03:00,2020-03-05T15:01:40.925-03:00,05/03/2020,2,Argentina,AMBA,,,Bus_Turístico Orientación Mapas_Ciudad Transporte,,,,No,uuid:d5d27a24-0d5a-493f-96f7-e9db441e5124,uuid:d5d27a24-0d5a-493f-96f7-e9db441e5124,69,Peatonal Florida,
3832,2020-03-05T18:01:55.261Z,2020-03-05T15:01:45.041-03:00,2020-03-05T15:01:53.569-03:00,05/03/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:56116b6b-81d8-4b45-9f90-1e229de6d6ca,uuid:56116b6b-81d8-4b45-9f90-1e229de6d6ca,69,Peatonal Florida,
3833,2020-03-05T18:21:56.425Z,2020-03-05T15:20:48.721-03:00,2020-03-05T15:21:53.564-03:00,05/03/2020,2,Estados_Unidos,,,4,"Orientación Cambio,_Banco_&_Cajeros Transporte",,Ninguna,,No,uuid:aebd5b4a-09ba-40b2-b043-c47c6409c3c4,uuid:aebd5b4a-09ba-40b2-b043-c47c6409c3c4,76,Aeroparque,
3834,2020-03-05T18:27:58.547Z,2020-03-05T15:27:37.255-03:00,2020-03-05T15:27:55.366-03:00,05/03/2020,2,Brasil,,,3,"Mapas_Ciudad Orientación Compras Cambio,_Banco_&_Cajeros",,Ninguna,,No,uuid:00695a79-cdfd-4e31-bb0c-38e6b2a7bce7,uuid:00695a79-cdfd-4e31-bb0c-38e6b2a7bce7,76,Aeroparque,
3835,2020-03-05T18:29:47.800Z,2020-03-05T15:07:11.303-03:00,2020-03-05T15:29:44.126-03:00,05/03/2020,1,Argentina,AMBA,,,Mapas_Ciudad,,,,No,uuid:33585f18-928c-49b3-91b8-1b61d9b9d73a,uuid:33585f18-928c-49b3-91b8-1b61d9b9d73a,73,Recoleta,
3836,2020-03-05T18:29:55.508Z,2020-03-05T15:29:46.893-03:00,2020-03-05T15:29:53.583-03:00,05/03/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:03b72db2-83c0-4190-aec4-4d54997e17d5,uuid:03b72db2-83c0-4190-aec4-4d54997e17d5,73,Recoleta,
3837,2020-03-05T18:30:37.035Z,2020-03-05T15:30:02.996-03:00,2020-03-05T15:30:35.100-03:00,05/03/2020,1,Brasil,,,120,Orientación Mapas_Ciudad SUBE Uso_de_instalaciones,,Compañia_local,Personal,No,uuid:d7fc2d9e-45a5-472e-8876-63dee29e9fa5,uuid:d7fc2d9e-45a5-472e-8876-63dee29e9fa5,73,Recoleta,
3838,2020-03-05T18:54:24.993Z,2020-03-05T15:54:04.051-03:00,2020-03-05T15:54:18.965-03:00,05/03/2020,2,Uruguay,,,,Mapas_Ciudad Orientación,,,,No,uuid:e23b6568-bd79-4456-817b-e5e5bb4a625d,uuid:e23b6568-bd79-4456-817b-e5e5bb4a625d,71,Puerto Madero,
3839,2020-03-05T18:54:36.635Z,2020-03-05T15:54:26.196-03:00,2020-03-05T15:54:35.170-03:00,05/03/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:f7568e37-1615-4552-aacb-73d6511d31d0,uuid:f7568e37-1615-4552-aacb-73d6511d31d0,71,Puerto Madero,
3840,2020-03-05T18:57:41.803Z,2020-03-05T15:57:21.890-03:00,2020-03-05T15:57:31.029-03:00,05/03/2020,2,Argentina,AMBA,,,Bus_Turístico,,,,No,uuid:e220c1ca-3bb5-4d15-a379-71e5478b4119,uuid:e220c1ca-3bb5-4d15-a379-71e5478b4119,70,Casco Histórico,
3841,2020-03-05T18:58:00.545Z,2020-03-05T15:57:34.575-03:00,2020-03-05T15:57:50.460-03:00,05/03/2020,2,Argentina,AMBA,,,Orientación,,,,No,uuid:077212c4-754d-4d33-b8a5-e86a21e0f5ee,uuid:077212c4-754d-4d33-b8a5-e86a21e0f5ee,70,Casco Histórico,
3842,2020-03-05T18:58:11.507Z,2020-03-05T15:57:54.542-03:00,2020-03-05T15:58:02.294-03:00,05/03/2020,2,Argentina,AMBA,,,Orientación,,,,No,uuid:c201a939-1c40-4ccb-8ca8-fc8764b398fc,uuid:c201a939-1c40-4ccb-8ca8-fc8764b398fc,70,Casco Histórico,
3843,2020-03-05T18:58:24.615Z,2020-03-05T15:58:06.302-03:00,2020-03-05T15:58:14.991-03:00,05/03/2020,2,Argentina,AMBA,,,Orientación,,,,No,uuid:a0338a39-53b8-42f9-ba99-f0cef3f7e851,uuid:a0338a39-53b8-42f9-ba99-f0cef3f7e851,70,Casco Histórico,
3844,2020-03-05T18:58:35.725Z,2020-03-05T15:58:19.014-03:00,2020-03-05T15:58:26.494-03:00,05/03/2020,2,Argentina,AMBA,,,Orientación,,,,No,uuid:bbe4b638-bdf8-471d-8c63-be7c97cd4309,uuid:bbe4b638-bdf8-471d-8c63-be7c97cd4309,70,Casco Histórico,
3845,2020-03-05T18:58:47.313Z,2020-03-05T15:58:30.566-03:00,2020-03-05T15:58:38.103-03:00,05/03/2020,2,Argentina,AMBA,,,Orientación,,,,No,uuid:f5c2e638-59fe-46e5-8f4d-54768fffcf2d,uuid:f5c2e638-59fe-46e5-8f4d-54768fffcf2d,70,Casco Histórico,
3846,2020-03-05T18:59:01.525Z,2020-03-05T15:58:41.914-03:00,2020-03-05T15:58:52.361-03:00,05/03/2020,1,Chile,,,7,Mapas_Ciudad,,Ninguna,,No,uuid:feb492cf-6660-4943-b4a0-c728cd3dd48b,uuid:feb492cf-6660-4943-b4a0-c728cd3dd48b,70,Casco Histórico,
3847,2020-03-05T19:26:38.004Z,2020-03-05T16:26:26.608-03:00,2020-03-05T16:26:34.602-03:00,05/03/2020,2,Estados_Unidos,,,,Mapas_Ciudad Bus_Turístico,,,,No,uuid:8b45992d-5930-429c-9519-de70f5511d5b,uuid:8b45992d-5930-429c-9519-de70f5511d5b,71,Puerto Madero,
3848,2020-03-05T19:26:49.844Z,2020-03-05T16:26:39.423-03:00,2020-03-05T16:26:47.696-03:00,05/03/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:4d681105-15fa-4d2e-99df-576f58fda042,uuid:4d681105-15fa-4d2e-99df-576f58fda042,71,Puerto Madero,
3849,2020-03-05T19:36:31.009Z,2020-03-05T16:36:20.854-03:00,2020-03-05T16:36:28.610-03:00,05/03/2020,1,Uruguay,,,,Mapas_Ciudad,,,,No,uuid:0982d2b2-471c-41f6-95c9-13c92955c992,uuid:0982d2b2-471c-41f6-95c9-13c92955c992,71,Puerto Madero,
3850,2020-03-05T19:44:22.390Z,2020-03-05T16:44:01.620-03:00,2020-03-05T16:44:18.064-03:00,05/03/2020,1,Australia,,,,"Mapas_Ciudad Orientación Transporte Museos Cambio,_Banco_&_Cajeros",,,,No,uuid:67cbd149-1fec-42e1-8b39-5dc872eef2b7,uuid:67cbd149-1fec-42e1-8b39-5dc872eef2b7,71,Puerto Madero,
3851,2020-03-05T20:00:45.129Z,2020-03-05T17:00:25.210-03:00,2020-03-05T17:00:36.649-03:00,05/03/2020,2,Otro,,Italia,,Mapas_Ciudad Orientación,,,,No,uuid:07c3d1f4-45f8-415a-8d5d-27bcb520fa86,uuid:07c3d1f4-45f8-415a-8d5d-27bcb520fa86,71,Puerto Madero,
3852,2020-03-05T20:06:21.484Z,2020-03-05T16:49:33.472-03:00,2020-03-05T17:06:18.187-03:00,05/03/2020,2,Estados_Unidos,,,3,Mapas_Ciudad Orientación SUBE Transporte,,Ninguna,,No,uuid:56e782bc-dc76-4a4f-bfe1-dec7bae41b24,uuid:56e782bc-dc76-4a4f-bfe1-dec7bae41b24,76,Aeroparque,
3853,2020-03-05T20:07:01.846Z,2020-03-05T17:06:51.140-03:00,2020-03-05T17:07:00.239-03:00,05/03/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:5627ab47-048e-4ba5-9135-8b892d542138,uuid:5627ab47-048e-4ba5-9135-8b892d542138,76,Aeroparque,
3854,2020-03-05T20:07:18.925Z,2020-03-05T17:07:03.663-03:00,2020-03-05T17:07:17.342-03:00,05/03/2020,1,Argentina,Mendoza,,4,Orientación Transporte SUBE Uso_de_instalaciones,,,,No,uuid:1b83d78a-017c-4477-b9d4-1d7136a6b78d,uuid:1b83d78a-017c-4477-b9d4-1d7136a6b78d,76,Aeroparque,
3855,2020-03-05T20:07:45.605Z,2020-03-05T17:07:20.314-03:00,2020-03-05T17:07:43.974-03:00,05/03/2020,1,Otro,,Japón,3,"Mapas_Ciudad Orientación Transporte Cambio,_Banco_&_Cajeros",,Ninguna,,No,uuid:e7b02c85-c3e3-435c-8d23-37dcdddff22f,uuid:e7b02c85-c3e3-435c-8d23-37dcdddff22f,76,Aeroparque,
3856,2020-03-05T20:20:16.250Z,2020-03-05T17:19:59.619-03:00,2020-03-05T17:20:13.025-03:00,05/03/2020,2,Argentina,AMBA,,,Mapas_Ciudad Transporte Orientación Bus_Turístico,,,,No,uuid:73776c4d-8dda-412c-9771-c5a6ca0979d0,uuid:73776c4d-8dda-412c-9771-c5a6ca0979d0,69,Peatonal Florida,
3857,2020-03-05T20:21:40.288Z,2020-03-05T17:21:23.875-03:00,2020-03-05T17:21:37.954-03:00,05/03/2020,2,Canadá,,,3,Orientación Bus_Turístico Mapas_Ciudad Transporte,,Ninguna,,No,uuid:2fda546a-29a7-4180-9b11-8f61b611c6c7,uuid:2fda546a-29a7-4180-9b11-8f61b611c6c7,69,Peatonal Florida,
3858,2020-03-05T20:22:08.566Z,2020-03-05T17:21:44.900-03:00,2020-03-05T17:22:06.667-03:00,05/03/2020,1,España,,,6,"Bus_Turístico Orientación Agencias_&_Compañías_aéreas Compras Uso_de_instalaciones Mapas_Ciudad Transporte Accesibilidad Museos Ferias_&_Mercados Atractivos_turísticos Cambio,_Banco_&_Cajeros Info_Argentina",,Ninguna,,No,uuid:fb180129-8003-40a1-9996-c6672af4109b,uuid:fb180129-8003-40a1-9996-c6672af4109b,69,Peatonal Florida,
3859,2020-03-05T20:22:51.726Z,2020-03-05T17:22:37.330-03:00,2020-03-05T17:22:49.957-03:00,05/03/2020,3,Paraguay,,,5,Bus_Turístico Orientación Compras Gastronomía Qué_hacer_en_BA Mapas_Ciudad Accesibilidad Atractivos_turísticos Consulta_de_pasajero_en_tránsito Info_Argentina Tango,,Ninguna,,No,uuid:3253fb12-f608-41ba-aa7e-7ad43d6ca771,uuid:3253fb12-f608-41ba-aa7e-7ad43d6ca771,69,Peatonal Florida,
3860,2020-03-05T20:23:38.314Z,2020-03-05T17:23:21.618-03:00,2020-03-05T17:23:36.488-03:00,05/03/2020,2,Venezuela,,,5,"Bus_Turístico Orientación Mapas_Ciudad Transporte Alojamiento Ferias_&_Mercados Organismos_Oficiales Eventos_&_Espectáculos Espacios_Verdes Visitas_guiadas Compras Alrededores_BA Agencias_&_Compañías_aéreas Cambio,_Banco_&_Cajeros",,Ninguna,,No,uuid:1485a74e-5db3-48ec-ad6a-30a0da56d77e,uuid:1485a74e-5db3-48ec-ad6a-30a0da56d77e,69,Peatonal Florida,
3861,2020-03-05T20:24:17.943Z,2020-03-05T17:23:56.316-03:00,2020-03-05T17:24:06.958-03:00,05/03/2020,1,Argentina,AMBA,,,SUBE,,,,No,uuid:d690ce7c-5669-46c2-8ff6-fae03ace6348,uuid:d690ce7c-5669-46c2-8ff6-fae03ace6348,70,Casco Histórico,
3862,2020-03-05T20:24:30.965Z,2020-03-05T17:24:10.749-03:00,2020-03-05T17:24:19.970-03:00,05/03/2020,1,Argentina,AMBA,,,SUBE,,,,No,uuid:776ace17-3452-4c4d-b503-a4faf31f1284,uuid:776ace17-3452-4c4d-b503-a4faf31f1284,70,Casco Histórico,
3863,2020-03-05T20:24:54.396Z,2020-03-05T17:24:24.136-03:00,2020-03-05T17:24:44.279-03:00,05/03/2020,1,Francia,,,6,SUBE Atractivos_turísticos Orientación Transporte,,Ninguna,,No,uuid:af06fe30-f098-4b59-89e4-0f1f8fecc262,uuid:af06fe30-f098-4b59-89e4-0f1f8fecc262,70,Casco Histórico,
3864,2020-03-05T20:34:38.989Z,2020-03-05T17:34:25.020-03:00,2020-03-05T17:34:35.483-03:00,05/03/2020,2,Colombia,,,6,"Bus_Turístico Orientación Agencias_&_Compañías_aéreas Compras Cambio,_Banco_&_Cajeros Mapas_Ciudad Ferias_&_Mercados",,Ninguna,,No,uuid:f45877e5-253b-401f-8d5f-292f0b0b0f6e,uuid:f45877e5-253b-401f-8d5f-292f0b0b0f6e,69,Peatonal Florida,
3865,2020-03-05T20:35:12.949Z,2020-03-05T17:34:56.024-03:00,2020-03-05T17:35:10.751-03:00,05/03/2020,5,España,,,5,Bus_Turístico Orientación Agencias_&_Compañías_aéreas Compras Qué_hacer_en_BA Tango Museos Consulta_de_pasajero_en_tránsito Atractivos_turísticos Transporte Mapas_Ciudad Alojamiento,,Ninguna,,No,uuid:0fa0940b-97b1-4726-89c6-011502848dab,uuid:0fa0940b-97b1-4726-89c6-011502848dab,69,Peatonal Florida,
